graph_0,graph_1,graph_2,graph_3,graph_4,graph_5,graph_6,graph_7,graph_8,graph_9,graph_10,graph_11,graph_12,graph_13,graph_14,graph_15,graph_16,graph_17,graph_18,graph_19,graph_20,graph_21,graph_22,graph_23,graph_24,graph_25,graph_26,graph_27,graph_28,graph_29,graph_30,graph_31,graph_32,graph_33,graph_34,graph_35,graph_36,graph_37,graph_38,graph_39,graph_40,graph_41,graph_42,graph_43,graph_44,graph_45,graph_46,graph_47,graph_48,graph_49,graph_50,graph_51,graph_52,graph_53,graph_54,graph_55,graph_56,graph_57,graph_58,graph_59,graph_60,graph_61,graph_62,graph_63
-0.35083878,-0.46195492,-0.8982874,0.25612208,0.7420101,-0.08063201,-0.44155708,-0.22079372,-0.8028496,-0.31123555,0.36551803,-0.4044211,0.25516698,-0.19259626,0.83496207,-0.74058706,0.06428146,-0.43539962,-0.14800489,-0.987659,0.067535624,0.6264893,-0.2684242,1.2443688,0.41532812,0.632037,-0.16751471,-0.8221056,0.27076072,0.97350246,0.6937111,0.23814829,-0.050148606,0.44670948,0.8596336,-1.8300047,-0.4237892,0.0175337,0.47425476,-0.35183677,0.018909708,0.3124389,0.08774573,-1.444169,0.019231588,-0.5848314,0.3410553,-0.28981835,-0.4111825,0.101124525,-0.020149738,-1.297218,-1.0915916,-0.13089803,0.6400452,-0.76997954,-0.1391828,-1.0925255,0.20993964,0.14774248,-0.041523047,0.23526466,-0.5419913,0.2755732
-0.3623133,-0.46035162,-0.9091368,0.27976376,0.73680544,-0.08029632,-0.45974016,-0.19787948,-0.80662763,-0.30369914,0.3544345,-0.3933762,0.2619448,-0.18328044,0.8469647,-0.7449178,0.057833552,-0.41666538,-0.1593982,-0.96174747,0.08749558,0.6418955,-0.2704732,1.2365696,0.4430092,0.6302326,-0.15878823,-0.8004961,0.2546072,0.96591616,0.6937793,0.24338579,-0.05264877,0.41928792,0.8475488,-1.8063688,-0.4164339,0.04449935,0.47070098,-0.3364264,0.010901836,0.32621306,0.075534746,-1.4236695,0.02339184,-0.5857898,0.3364796,-0.29419255,-0.37789345,0.13327914,-0.008803741,-1.3122654,-1.0870533,-0.13626993,0.6452064,-0.74818265,-0.12153308,-1.0938861,0.2034283,0.13209268,-0.048055332,0.23194322,-0.5233574,0.2705294
-0.36406708,-0.47501335,-0.8899674,0.26833612,0.74541146,-0.085707776,-0.45654175,-0.224439,-0.811686,-0.3034104,0.36233938,-0.40484193,0.25474283,-0.19741626,0.82436633,-0.731111,0.06634461,-0.4419222,-0.1423726,-0.9909368,0.0704575,0.6312282,-0.26683944,1.2342271,0.42811528,0.63321036,-0.16292615,-0.8152561,0.27194107,0.9624645,0.6984863,0.24186134,-0.047115624,0.43893754,0.84663147,-1.8157697,-0.42632154,0.009948844,0.47091645,-0.35846704,0.013916978,0.31350717,0.07832099,-1.4401668,0.0142717725,-0.58422124,0.34805393,-0.29658306,-0.40713838,0.10722583,-0.010387293,-1.2924119,-1.0856415,-0.14236246,0.64254385,-0.76945645,-0.12854992,-1.1022214,0.22180516,0.15905923,-0.042517863,0.23397304,-0.5232589,0.2680098
-0.355389,-0.41694808,-0.9193692,0.2772143,0.723069,-0.061725635,-0.46957538,-0.13378665,-0.7722014,-0.2775327,0.38197237,-0.4124519,0.255716,-0.1981065,0.8465538,-0.7569397,0.056897487,-0.38089275,-0.18536001,-0.98377067,0.105588526,0.62423575,-0.27203763,1.1849775,0.42224136,0.56737816,-0.18705761,-0.776495,0.24407518,0.9678956,0.67797065,0.22320579,-0.08427011,0.41791168,0.8483288,-1.8034421,-0.38722768,0.035671506,0.5040633,-0.306657,0.024165962,0.33977312,0.11196719,-1.4259129,0.033605404,-0.5905684,0.3589405,-0.2973248,-0.3772075,0.16129301,-0.028747488,-1.3064435,-1.0670676,-0.12712166,0.6316792,-0.6847726,-0.109595254,-1.0561571,0.16543071,0.09055777,-0.025168952,0.22704817,-0.5142753,0.31135365
-0.3747594,-0.47388074,-0.9003036,0.29016122,0.74060744,-0.085764796,-0.47344005,-0.20356607,-0.81482184,-0.29594356,0.35212532,-0.39436734,0.26163468,-0.18909283,0.83501697,-0.73530716,0.060334086,-0.42448303,-0.1529026,-0.966499,0.08869146,0.6456034,-0.26852605,1.2270402,0.45429924,0.631387,-0.15471618,-0.7951532,0.2569705,0.9553433,0.6988304,0.24687459,-0.049861025,0.41318256,0.8353102,-1.7939264,-0.4197396,0.035080064,0.4675002,-0.34444702,0.0063631493,0.32616463,0.06629096,-1.4211899,0.017637998,-0.58543015,0.34433135,-0.30097818,-0.37554833,0.13678972,0.00063368253,-1.3061175,-1.0814306,-0.14772673,0.6473414,-0.7492694,-0.11188186,-1.1039602,0.21592836,0.14421417,-0.04824172,0.23074172,-0.50587326,0.263581
-0.36806065,-0.48749256,-0.8735787,0.26436308,0.7409229,-0.07943229,-0.46832716,-0.21811843,-0.8156532,-0.2864462,0.3686042,-0.41484675,0.23891073,-0.21371992,0.8080426,-0.7229699,0.06801466,-0.44335142,-0.12759382,-1.0060619,0.068191595,0.6239987,-0.2711727,1.2101432,0.42647463,0.622232,-0.1713358,-0.8076455,0.27382144,0.95356655,0.6985253,0.23459958,-0.044061635,0.4480043,0.8321667,-1.79884,-0.4319052,-0.01218059,0.47786614,-0.3687951,0.019719373,0.32236326,0.08291025,-1.4435056,0.014972246,-0.5766325,0.35516387,-0.29743096,-0.4190811,0.09174163,-0.023597565,-1.28069,-1.075433,-0.15081665,0.64186513,-0.7527832,-0.12575075,-1.10162,0.23531802,0.17412648,-0.03900552,0.23348755,-0.51397425,0.25677735
-0.36806065,-0.48749256,-0.8735787,0.26436308,0.7409229,-0.07943229,-0.46832716,-0.21811843,-0.8156532,-0.2864462,0.3686042,-0.41484675,0.23891073,-0.21371992,0.8080426,-0.7229699,0.06801466,-0.44335142,-0.12759382,-1.0060619,0.068191595,0.6239987,-0.2711727,1.2101432,0.42647463,0.622232,-0.1713358,-0.8076455,0.27382144,0.95356655,0.6985253,0.23459958,-0.044061635,0.4480043,0.8321667,-1.79884,-0.4319052,-0.01218059,0.47786614,-0.3687951,0.019719373,0.32236326,0.08291025,-1.4435056,0.014972246,-0.5766325,0.35516387,-0.29743096,-0.4190811,0.09174163,-0.023597565,-1.28069,-1.075433,-0.15081665,0.64186513,-0.7527832,-0.12575075,-1.10162,0.23531802,0.17412648,-0.03900552,0.23348755,-0.51397425,0.25677735
-0.31570327,-0.3449261,-0.9617955,0.27429882,0.7091807,-0.054830436,-0.41918185,-0.105347015,-0.74896413,-0.3037678,0.38448107,-0.3974552,0.27248722,-0.16130233,0.8989904,-0.7943919,0.028452784,-0.34280765,-0.24072446,-0.93917304,0.11595318,0.62477666,-0.27631077,1.2249454,0.41253778,0.5952811,-0.17224406,-0.7618221,0.21171413,0.9863833,0.6727112,0.24596564,-0.079180546,0.41206962,0.89596355,-1.8154799,-0.36274984,0.11195319,0.49032286,-0.27783608,0.031694904,0.34853685,0.14831482,-1.4306598,0.08536608,-0.6136655,0.33762005,-0.27613834,-0.3614391,0.20809034,-0.047642775,-1.3443338,-1.0838639,-0.10301078,0.6121073,-0.6722098,-0.14771354,-1.0148011,0.09453657,0.016408404,-0.04720761,0.24535298,-0.56376576,0.34056243
-0.35295504,-0.46649903,-0.8974946,0.25992844,0.7387218,-0.07814623,-0.4459087,-0.21494134,-0.80775625,-0.30605072,0.3624577,-0.40013176,0.254603,-0.19035727,0.83681124,-0.7404111,0.062160768,-0.42948586,-0.14655092,-0.97984517,0.07518956,0.63036263,-0.27210647,1.2403538,0.4234479,0.63082707,-0.16372477,-0.81149226,0.2627049,0.96994656,0.69282275,0.24205749,-0.050850473,0.43865147,0.85113704,-1.8199924,-0.42401013,0.02497555,0.47219038,-0.35042915,0.01785338,0.31950846,0.082091555,-1.4387517,0.021698395,-0.5827296,0.34084177,-0.2928296,-0.40343332,0.110586025,-0.020146597,-1.3018444,-1.0846517,-0.13125424,0.6435218,-0.75994956,-0.13291636,-1.0934671,0.20912829,0.14702472,-0.041733727,0.23160768,-0.5345625,0.2713559
-0.35033092,-0.39021385,-0.9599673,0.30189002,0.7199208,-0.06418663,-0.45702633,-0.12105121,-0.77499413,-0.29550537,0.35861975,-0.38350928,0.29291376,-0.16210476,0.892601,-0.78204346,0.031141268,-0.3543497,-0.22093649,-0.9226886,0.12571484,0.65398145,-0.2761088,1.2276968,0.45674753,0.5947099,-0.15587391,-0.7651778,0.2167373,0.9793344,0.67978615,0.24411863,-0.08464141,0.37726015,0.86777633,-1.8062013,-0.37736562,0.11175854,0.4837855,-0.2852453,0.012658626,0.3456061,0.10063684,-1.402857,0.05624324,-0.6013878,0.34135965,-0.2902938,-0.3248351,0.22085024,-0.008273586,-1.3514642,-1.0827247,-0.11580142,0.63856465,-0.6798861,-0.109048806,-1.0615648,0.12744515,0.0371464,-0.042633608,0.23747914,-0.520375,0.31840783
-0.3943371,-0.45324776,-0.9333277,0.32261708,0.7346264,-0.07407127,-0.5092078,-0.14708668,-0.80269265,-0.27386615,0.34890687,-0.38569018,0.295029,-0.1859766,0.852989,-0.75062853,0.044876553,-0.3853422,-0.17722696,-0.9415135,0.12048745,0.6676897,-0.2711629,1.2064439,0.48286286,0.5866179,-0.15742539,-0.7727745,0.2367578,0.96566224,0.6910702,0.22643591,-0.08940878,0.37041214,0.8227377,-1.7916585,-0.39722994,0.06460827,0.4913726,-0.30945563,-0.00010341897,0.3351572,0.05839728,-1.3873965,0.01258561,-0.5835925,0.3565705,-0.30445778,-0.31109503,0.19471464,0.020720914,-1.3319443,-1.0741191,-0.13902026,0.661223,-0.68950284,-0.068843156,-1.1080148,0.18692686,0.089335196,-0.028839098,0.23348767,-0.46370128,0.286641
-0.38940218,-0.45257875,-0.9060338,0.3021364,0.74062306,-0.07100655,-0.50580394,-0.1649289,-0.7996842,-0.2625396,0.37583452,-0.41471145,0.27337673,-0.21515714,0.81641334,-0.7314647,0.05079991,-0.41443458,-0.16216785,-0.9981773,0.09138016,0.6442381,-0.2677665,1.1866727,0.44717643,0.5804571,-0.176595,-0.78974205,0.26478142,0.9607594,0.70137066,0.21157278,-0.07760361,0.411325,0.8307762,-1.8001955,-0.40468842,0.009093072,0.50554615,-0.33710736,0.012816825,0.32097074,0.08990932,-1.4163382,0.014894703,-0.5797196,0.37798277,-0.29949373,-0.36070415,0.15227453,-0.0027210873,-1.29681,-1.0743663,-0.14983442,0.6482776,-0.6966739,-0.090016596,-1.099256,0.20504324,0.11091669,-0.020687211,0.24599123,-0.47001818,0.28671187
-0.38474318,-0.45421967,-0.93337506,0.31988224,0.73492706,-0.08040823,-0.48937362,-0.16254596,-0.80920184,-0.28685898,0.34308442,-0.37758404,0.29262978,-0.17351054,0.86083335,-0.75301445,0.045408376,-0.38962016,-0.1804308,-0.93030405,0.11739323,0.6680523,-0.27165157,1.2248122,0.4856909,0.61194557,-0.14572702,-0.77066636,0.23208778,0.9604966,0.69463205,0.24635872,-0.07417219,0.3692201,0.83001757,-1.7898073,-0.4028274,0.07998711,0.47192866,-0.313582,-0.001471298,0.3354984,0.054074425,-1.3927,0.0216887,-0.58959514,0.34714317,-0.30555218,-0.31990662,0.19551133,0.019959142,-1.3348979,-1.0789075,-0.13858461,0.65688264,-0.71103567,-0.0825444,-1.104636,0.18339607,0.09537834,-0.04273987,0.22951086,-0.48166856,0.2834683
-0.38474318,-0.45421967,-0.93337506,0.31988224,0.73492706,-0.08040823,-0.48937362,-0.16254596,-0.80920184,-0.28685898,0.34308442,-0.37758404,0.29262978,-0.17351054,0.86083335,-0.75301445,0.045408376,-0.38962016,-0.1804308,-0.93030405,0.11739323,0.6680523,-0.27165157,1.2248122,0.4856909,0.61194557,-0.14572702,-0.77066636,0.23208778,0.9604966,0.69463205,0.24635872,-0.07417219,0.3692201,0.83001757,-1.7898073,-0.4028274,0.07998711,0.47192866,-0.313582,-0.001471298,0.3354984,0.054074425,-1.3927,0.0216887,-0.58959514,0.34714317,-0.30555218,-0.31990662,0.19551133,0.019959142,-1.3348979,-1.0789075,-0.13858461,0.65688264,-0.71103567,-0.0825444,-1.104636,0.18339607,0.09537834,-0.04273987,0.22951086,-0.48166856,0.2834683
-0.38474318,-0.45421967,-0.93337506,0.31988224,0.73492706,-0.08040823,-0.48937362,-0.16254596,-0.80920184,-0.28685898,0.34308442,-0.37758404,0.29262978,-0.17351054,0.86083335,-0.75301445,0.045408376,-0.38962016,-0.1804308,-0.93030405,0.11739323,0.6680523,-0.27165157,1.2248122,0.4856909,0.61194557,-0.14572702,-0.77066636,0.23208778,0.9604966,0.69463205,0.24635872,-0.07417219,0.3692201,0.83001757,-1.7898073,-0.4028274,0.07998711,0.47192866,-0.313582,-0.001471298,0.3354984,0.054074425,-1.3927,0.0216887,-0.58959514,0.34714317,-0.30555218,-0.31990662,0.19551133,0.019959142,-1.3348979,-1.0789075,-0.13858461,0.65688264,-0.71103567,-0.0825444,-1.104636,0.18339607,0.09537834,-0.04273987,0.22951086,-0.48166856,0.2834683
-0.36895397,-0.4120506,-0.9648789,0.3046088,0.72463155,-0.054839194,-0.4868154,-0.11720721,-0.7781811,-0.2874779,0.3556293,-0.3838069,0.30541062,-0.17285044,0.88679916,-0.77797955,0.032019295,-0.35772875,-0.19972154,-0.92682105,0.124507464,0.6653227,-0.27573314,1.2241914,0.45977572,0.5708831,-0.17028616,-0.7831424,0.22812499,0.9977349,0.6767001,0.20622486,-0.107754655,0.376767,0.85227513,-1.8254808,-0.38163492,0.09208493,0.5103922,-0.2810424,0.008796636,0.3360958,0.08374353,-1.3843594,0.028036952,-0.5819107,0.34039915,-0.28522193,-0.30014694,0.20090313,-1.6279519e-05,-1.3540237,-1.0880558,-0.10682794,0.6606492,-0.6689789,-0.083562,-1.0855726,0.1477378,0.043155372,-0.022131376,0.24024585,-0.49486256,0.3090167
-0.36895397,-0.4120506,-0.9648789,0.3046088,0.72463155,-0.054839194,-0.4868154,-0.11720721,-0.7781811,-0.2874779,0.3556293,-0.3838069,0.30541062,-0.17285044,0.88679916,-0.77797955,0.032019295,-0.35772875,-0.19972154,-0.92682105,0.124507464,0.6653227,-0.27573314,1.2241914,0.45977572,0.5708831,-0.17028616,-0.7831424,0.22812499,0.9977349,0.6767001,0.20622486,-0.107754655,0.376767,0.85227513,-1.8254808,-0.38163492,0.09208493,0.5103922,-0.2810424,0.008796636,0.3360958,0.08374353,-1.3843594,0.028036952,-0.5819107,0.34039915,-0.28522193,-0.30014694,0.20090313,-1.6279519e-05,-1.3540237,-1.0880558,-0.10682794,0.6606492,-0.6689789,-0.083562,-1.0855726,0.1477378,0.043155372,-0.022131376,0.24024585,-0.49486256,0.3090167
-0.36895397,-0.4120506,-0.9648789,0.3046088,0.72463155,-0.054839194,-0.4868154,-0.11720721,-0.7781811,-0.2874779,0.3556293,-0.3838069,0.30541062,-0.17285044,0.88679916,-0.77797955,0.032019295,-0.35772875,-0.19972154,-0.92682105,0.124507464,0.6653227,-0.27573314,1.2241914,0.45977572,0.5708831,-0.17028616,-0.7831424,0.22812499,0.9977349,0.6767001,0.20622486,-0.107754655,0.376767,0.85227513,-1.8254808,-0.38163492,0.09208493,0.5103922,-0.2810424,0.008796636,0.3360958,0.08374353,-1.3843594,0.028036952,-0.5819107,0.34039915,-0.28522193,-0.30014694,0.20090313,-1.6279519e-05,-1.3540237,-1.0880558,-0.10682794,0.6606492,-0.6689789,-0.083562,-1.0855726,0.1477378,0.043155372,-0.022131376,0.24024585,-0.49486256,0.3090167
-0.36895397,-0.4120506,-0.9648789,0.3046088,0.72463155,-0.054839194,-0.4868154,-0.11720721,-0.7781811,-0.2874779,0.3556293,-0.3838069,0.30541062,-0.17285044,0.88679916,-0.77797955,0.032019295,-0.35772875,-0.19972154,-0.92682105,0.124507464,0.6653227,-0.27573314,1.2241914,0.45977572,0.5708831,-0.17028616,-0.7831424,0.22812499,0.9977349,0.6767001,0.20622486,-0.107754655,0.376767,0.85227513,-1.8254808,-0.38163492,0.09208493,0.5103922,-0.2810424,0.008796636,0.3360958,0.08374353,-1.3843594,0.028036952,-0.5819107,0.34039915,-0.28522193,-0.30014694,0.20090313,-1.6279519e-05,-1.3540237,-1.0880558,-0.10682794,0.6606492,-0.6689789,-0.083562,-1.0855726,0.1477378,0.043155372,-0.022131376,0.24024585,-0.49486256,0.3090167
-0.36895397,-0.4120506,-0.9648789,0.3046088,0.72463155,-0.054839194,-0.4868154,-0.11720721,-0.7781811,-0.2874779,0.3556293,-0.3838069,0.30541062,-0.17285044,0.88679916,-0.77797955,0.032019295,-0.35772875,-0.19972154,-0.92682105,0.124507464,0.6653227,-0.27573314,1.2241914,0.45977572,0.5708831,-0.17028616,-0.7831424,0.22812499,0.9977349,0.6767001,0.20622486,-0.107754655,0.376767,0.85227513,-1.8254808,-0.38163492,0.09208493,0.5103922,-0.2810424,0.008796636,0.3360958,0.08374353,-1.3843594,0.028036952,-0.5819107,0.34039915,-0.28522193,-0.30014694,0.20090313,-1.6279519e-05,-1.3540237,-1.0880558,-0.10682794,0.6606492,-0.6689789,-0.083562,-1.0855726,0.1477378,0.043155372,-0.022131376,0.24024585,-0.49486256,0.3090167
-0.36895397,-0.4120506,-0.9648789,0.3046088,0.72463155,-0.054839194,-0.4868154,-0.11720721,-0.7781811,-0.2874779,0.3556293,-0.3838069,0.30541062,-0.17285044,0.88679916,-0.77797955,0.032019295,-0.35772875,-0.19972154,-0.92682105,0.124507464,0.6653227,-0.27573314,1.2241914,0.45977572,0.5708831,-0.17028616,-0.7831424,0.22812499,0.9977349,0.6767001,0.20622486,-0.107754655,0.376767,0.85227513,-1.8254808,-0.38163492,0.09208493,0.5103922,-0.2810424,0.008796636,0.3360958,0.08374353,-1.3843594,0.028036952,-0.5819107,0.34039915,-0.28522193,-0.30014694,0.20090313,-1.6279519e-05,-1.3540237,-1.0880558,-0.10682794,0.6606492,-0.6689789,-0.083562,-1.0855726,0.1477378,0.043155372,-0.022131376,0.24024585,-0.49486256,0.3090167
-0.3538002,-0.40809834,-0.96888167,0.29893884,0.7237514,-0.060321063,-0.45927197,-0.13275798,-0.7832427,-0.3053713,0.34920073,-0.3734525,0.30372193,-0.15568379,0.90081966,-0.7843815,0.031075649,-0.35960156,-0.20654513,-0.9110044,0.12113721,0.6654779,-0.27691692,1.2493207,0.46039602,0.6005044,-0.15730673,-0.781805,0.22121932,0.99530613,0.6793399,0.22854032,-0.091037266,0.37607092,0.86503744,-1.827397,-0.38665554,0.11468613,0.488525,-0.2826389,0.008202837,0.3366351,0.08151281,-1.3905966,0.04133102,-0.58917123,0.32659915,-0.28417277,-0.30976722,0.20266092,-0.0035930178,-1.3604559,-1.0957785,-0.10224248,0.65517575,-0.69327503,-0.10251169,-1.0785538,0.13842899,0.04491691,-0.038634334,0.23612857,-0.52116716,0.30784762
-0.3538002,-0.40809834,-0.96888167,0.29893884,0.7237514,-0.060321063,-0.45927197,-0.13275798,-0.7832427,-0.3053713,0.34920073,-0.3734525,0.30372193,-0.15568379,0.90081966,-0.7843815,0.031075649,-0.35960156,-0.20654513,-0.9110044,0.12113721,0.6654779,-0.27691692,1.2493207,0.46039602,0.6005044,-0.15730673,-0.781805,0.22121932,0.99530613,0.6793399,0.22854032,-0.091037266,0.37607092,0.86503744,-1.827397,-0.38665554,0.11468613,0.488525,-0.2826389,0.008202837,0.3366351,0.08151281,-1.3905966,0.04133102,-0.58917123,0.32659915,-0.28417277,-0.30976722,0.20266092,-0.0035930178,-1.3604559,-1.0957785,-0.10224248,0.65517575,-0.69327503,-0.10251169,-1.0785538,0.13842899,0.04491691,-0.038634334,0.23612857,-0.52116716,0.30784762
-0.3538002,-0.40809834,-0.96888167,0.29893884,0.7237514,-0.060321063,-0.45927197,-0.13275798,-0.7832427,-0.3053713,0.34920073,-0.3734525,0.30372193,-0.15568379,0.90081966,-0.7843815,0.031075649,-0.35960156,-0.20654513,-0.9110044,0.12113721,0.6654779,-0.27691692,1.2493207,0.46039602,0.6005044,-0.15730673,-0.781805,0.22121932,0.99530613,0.6793399,0.22854032,-0.091037266,0.37607092,0.86503744,-1.827397,-0.38665554,0.11468613,0.488525,-0.2826389,0.008202837,0.3366351,0.08151281,-1.3905966,0.04133102,-0.58917123,0.32659915,-0.28417277,-0.30976722,0.20266092,-0.0035930178,-1.3604559,-1.0957785,-0.10224248,0.65517575,-0.69327503,-0.10251169,-1.0785538,0.13842899,0.04491691,-0.038634334,0.23612857,-0.52116716,0.30784762
-0.3538002,-0.40809834,-0.96888167,0.29893884,0.7237514,-0.060321063,-0.45927197,-0.13275798,-0.7832427,-0.3053713,0.34920073,-0.3734525,0.30372193,-0.15568379,0.90081966,-0.7843815,0.031075649,-0.35960156,-0.20654513,-0.9110044,0.12113721,0.6654779,-0.27691692,1.2493207,0.46039602,0.6005044,-0.15730673,-0.781805,0.22121932,0.99530613,0.6793399,0.22854032,-0.091037266,0.37607092,0.86503744,-1.827397,-0.38665554,0.11468613,0.488525,-0.2826389,0.008202837,0.3366351,0.08151281,-1.3905966,0.04133102,-0.58917123,0.32659915,-0.28417277,-0.30976722,0.20266092,-0.0035930178,-1.3604559,-1.0957785,-0.10224248,0.65517575,-0.69327503,-0.10251169,-1.0785538,0.13842899,0.04491691,-0.038634334,0.23612857,-0.52116716,0.30784762
-0.3538002,-0.40809834,-0.96888167,0.29893884,0.7237514,-0.060321063,-0.45927197,-0.13275798,-0.7832427,-0.3053713,0.34920073,-0.3734525,0.30372193,-0.15568379,0.90081966,-0.7843815,0.031075649,-0.35960156,-0.20654513,-0.9110044,0.12113721,0.6654779,-0.27691692,1.2493207,0.46039602,0.6005044,-0.15730673,-0.781805,0.22121932,0.99530613,0.6793399,0.22854032,-0.091037266,0.37607092,0.86503744,-1.827397,-0.38665554,0.11468613,0.488525,-0.2826389,0.008202837,0.3366351,0.08151281,-1.3905966,0.04133102,-0.58917123,0.32659915,-0.28417277,-0.30976722,0.20266092,-0.0035930178,-1.3604559,-1.0957785,-0.10224248,0.65517575,-0.69327503,-0.10251169,-1.0785538,0.13842899,0.04491691,-0.038634334,0.23612857,-0.52116716,0.30784762
-0.3538002,-0.40809834,-0.96888167,0.29893884,0.7237514,-0.060321063,-0.45927197,-0.13275798,-0.7832427,-0.3053713,0.34920073,-0.3734525,0.30372193,-0.15568379,0.90081966,-0.7843815,0.031075649,-0.35960156,-0.20654513,-0.9110044,0.12113721,0.6654779,-0.27691692,1.2493207,0.46039602,0.6005044,-0.15730673,-0.781805,0.22121932,0.99530613,0.6793399,0.22854032,-0.091037266,0.37607092,0.86503744,-1.827397,-0.38665554,0.11468613,0.488525,-0.2826389,0.008202837,0.3366351,0.08151281,-1.3905966,0.04133102,-0.58917123,0.32659915,-0.28417277,-0.30976722,0.20266092,-0.0035930178,-1.3604559,-1.0957785,-0.10224248,0.65517575,-0.69327503,-0.10251169,-1.0785538,0.13842899,0.04491691,-0.038634334,0.23612857,-0.52116716,0.30784762
-0.44673774,-0.54033464,-0.8671183,0.35939932,0.75945985,-0.11470254,-0.5549597,-0.21810465,-0.8565102,-0.2485792,0.3353604,-0.39131564,0.27494308,-0.214285,0.77977335,-0.6913351,0.06779953,-0.45218316,-0.12892081,-0.9758839,0.10691945,0.6753832,-0.25872123,1.1742233,0.53187513,0.6295197,-0.12805998,-0.75478274,0.25857738,0.89888406,0.72517693,0.26769635,-0.045892965,0.35960734,0.7659521,-1.7237327,-0.43109035,0.0042506726,0.450609,-0.37638226,-0.022691878,0.33058226,0.008743387,-1.3956558,-0.0128059145,-0.5867345,0.38965073,-0.34124675,-0.33670726,0.18027522,0.06234869,-1.2842424,-1.0488988,-0.20798191,0.66287196,-0.73942107,-0.045883354,-1.1603081,0.27012432,0.18954119,-0.046487655,0.22283612,-0.3998114,0.23449303
-0.44673774,-0.54033464,-0.8671183,0.35939932,0.75945985,-0.11470254,-0.5549597,-0.21810465,-0.8565102,-0.2485792,0.3353604,-0.39131564,0.27494308,-0.214285,0.77977335,-0.6913351,0.06779953,-0.45218316,-0.12892081,-0.9758839,0.10691945,0.6753832,-0.25872123,1.1742233,0.53187513,0.6295197,-0.12805998,-0.75478274,0.25857738,0.89888406,0.72517693,0.26769635,-0.045892965,0.35960734,0.7659521,-1.7237327,-0.43109035,0.0042506726,0.450609,-0.37638226,-0.022691878,0.33058226,0.008743387,-1.3956558,-0.0128059145,-0.5867345,0.38965073,-0.34124675,-0.33670726,0.18027522,0.06234869,-1.2842424,-1.0488988,-0.20798191,0.66287196,-0.73942107,-0.045883354,-1.1603081,0.27012432,0.18954119,-0.046487655,0.22283612,-0.3998114,0.23449303
-0.44673774,-0.54033464,-0.8671183,0.35939932,0.75945985,-0.11470254,-0.5549597,-0.21810465,-0.8565102,-0.2485792,0.3353604,-0.39131564,0.27494308,-0.214285,0.77977335,-0.6913351,0.06779953,-0.45218316,-0.12892081,-0.9758839,0.10691945,0.6753832,-0.25872123,1.1742233,0.53187513,0.6295197,-0.12805998,-0.75478274,0.25857738,0.89888406,0.72517693,0.26769635,-0.045892965,0.35960734,0.7659521,-1.7237327,-0.43109035,0.0042506726,0.450609,-0.37638226,-0.022691878,0.33058226,0.008743387,-1.3956558,-0.0128059145,-0.5867345,0.38965073,-0.34124675,-0.33670726,0.18027522,0.06234869,-1.2842424,-1.0488988,-0.20798191,0.66287196,-0.73942107,-0.045883354,-1.1603081,0.27012432,0.18954119,-0.046487655,0.22283612,-0.3998114,0.23449303
-0.44673774,-0.54033464,-0.8671183,0.35939932,0.75945985,-0.11470254,-0.5549597,-0.21810465,-0.8565102,-0.2485792,0.3353604,-0.39131564,0.27494308,-0.214285,0.77977335,-0.6913351,0.06779953,-0.45218316,-0.12892081,-0.9758839,0.10691945,0.6753832,-0.25872123,1.1742233,0.53187513,0.6295197,-0.12805998,-0.75478274,0.25857738,0.89888406,0.72517693,0.26769635,-0.045892965,0.35960734,0.7659521,-1.7237327,-0.43109035,0.0042506726,0.450609,-0.37638226,-0.022691878,0.33058226,0.008743387,-1.3956558,-0.0128059145,-0.5867345,0.38965073,-0.34124675,-0.33670726,0.18027522,0.06234869,-1.2842424,-1.0488988,-0.20798191,0.66287196,-0.73942107,-0.045883354,-1.1603081,0.27012432,0.18954119,-0.046487655,0.22283612,-0.3998114,0.23449303
-0.44673774,-0.54033464,-0.8671183,0.35939932,0.75945985,-0.11470254,-0.5549597,-0.21810465,-0.8565102,-0.2485792,0.3353604,-0.39131564,0.27494308,-0.214285,0.77977335,-0.6913351,0.06779953,-0.45218316,-0.12892081,-0.9758839,0.10691945,0.6753832,-0.25872123,1.1742233,0.53187513,0.6295197,-0.12805998,-0.75478274,0.25857738,0.89888406,0.72517693,0.26769635,-0.045892965,0.35960734,0.7659521,-1.7237327,-0.43109035,0.0042506726,0.450609,-0.37638226,-0.022691878,0.33058226,0.008743387,-1.3956558,-0.0128059145,-0.5867345,0.38965073,-0.34124675,-0.33670726,0.18027522,0.06234869,-1.2842424,-1.0488988,-0.20798191,0.66287196,-0.73942107,-0.045883354,-1.1603081,0.27012432,0.18954119,-0.046487655,0.22283612,-0.3998114,0.23449303
