Canonical SMILES,"CC50/IC50/EC50, mM",filename
CCCCCCCC[N+](C)(C)CCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Br-],0.095,ammonium.csv
CCCCCCCC[N+](C)(C)CCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Br-],0.15,ammonium.csv
CCCCCCCC[N+](C)(C)CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Br-],1.27,ammonium.csv
CCCCCCCC[N+](C)(C)CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Br-],1.77,ammonium.csv
CCCCCCCC[N+](C)(C)CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Br-],2.0,ammonium.csv
ClCc1ccc(C[NH2+]Cc2ccccc2)o1.[Cl-],1.06,ammonium.csv
OCc1ccc(C[NH2+]Cc2ccccc2)o1.[Cl-],8.8,ammonium.csv
O=P([O-])(O)O.OCc1ccc(C[NH2+]Cc2ccccc2)o1,6.1,ammonium.csv
O=S(=O)([O-])[O-].OCc1ccc(C[NH2+]Cc2ccccc2)o1.OCc1ccc(C[NH2+]Cc2ccccc2)o1,1.56,ammonium.csv
CC[N+](CC)(CC)Cc1ccccc1.[Br-],5.29,ammonium.csv
CSC[N+](C)(C)Cc1ccccc1.[Cl-],0.5,ammonium.csv
CSC[N+](C)(C)Cc1ccccc1.[Cl-],0.5,ammonium.csv
CSC[N+](C)(C)Cc1ccccc1.[Cl-],0.5,ammonium.csv
CSC[N+](C)(C)Cc1ccccc1.[Cl-],0.5,ammonium.csv
CSC[N+](C)(C)Cc1ccccc1.[Cl-],0.5,ammonium.csv
CSC[N+](C)(C)Cc1ccccc1.[Cl-],0.5,ammonium.csv
CCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],0.0045,ammonium.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0.0849,ammonium.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0.0288,ammonium.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0.172,ammonium.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0.0523,ammonium.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0.094,ammonium.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0.0424,ammonium.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0.1756,ammonium.csv
C=C(C)[C@@H]1CC[C@]2(C(=O)NCC(=O)[O-])CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12.CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0.0558,ammonium.csv
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],0.0019,ammonium.csv
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Br-],0.015,ammonium.csv
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.COc1ccc2cc(C(C)C(=O)[O-])ccc2c1,0.111,ammonium.csv
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O=C([O-])c1ccccc1O,0.036,ammonium.csv
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O=C([O-])c1ccccc1O,0.02,ammonium.csv
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Br-],0.024,ammonium.csv
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],0.0014,ammonium.csv
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],0.01,ammonium.csv
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],0.017,ammonium.csv
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],0.048,ammonium.csv
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],0.004,ammonium.csv
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],0.053,ammonium.csv
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],0.00038,ammonium.csv
CCCCCCCCCCOc1cc(OC)c2c(c1)C(=O)c1cc(C[N+](C)(CCCCCCCCCC)CCCCCCCCCC)cc(OC)c1C2=O.[Br-],0.01811,ammonium.csv
CCCCCCCCCCOc1cc(OC)c2c(c1)C(=O)c1cc(C[N+](C)(CCCCCCCCCC)CCCCCCCCCC)cc(OC)c1C2=O.[Br-],0.01517,ammonium.csv
CCCCCCCCCCOc1cc(OC)c2c(c1)C(=O)c1cc(C[N+](C)(CCCCCCCCCC)CCCCCCCCCC)cc(OC)c1C2=O.[Br-],0.01878,ammonium.csv
CCCCCCCCCCOc1cc(OC)c2c(c1)C(=O)c1cc(C[N+](C)(CCCCCCCCCC)CCCCCCCCCC)cc(OC)c1C2=O.[Br-],0.01343,ammonium.csv
CCCCCCCCCC[N+](C)(CCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O.[Br-],0.00358,ammonium.csv
CCCCCCCCCC[N+](C)(CCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O.[Br-],0.00757,ammonium.csv
CCCCCCCCCC[N+](C)(CCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O.[Br-],0.00928,ammonium.csv
CCCCCCCCCC[N+](C)(CCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O.[Br-],0.01152,ammonium.csv
CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,0.005,ammonium.csv
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.O=C1[N-]S(=O)(=O)c2ccccc21,0.00122,ammonium.csv
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.O=C1[N-]S(=O)(=O)c2ccccc21,0.0048,ammonium.csv
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.O=C1[N-]S(=O)(=O)c2ccccc21,0.00532,ammonium.csv
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.O=C1[N-]S(=O)(=O)c2ccccc21,0.00409,ammonium.csv
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.O=C1[N-]S(=O)(=O)c2ccccc21,0.0049,ammonium.csv
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.O=C1[N-]S(=O)(=O)c2ccccc21,0.00091,ammonium.csv
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Br-],0.006,ammonium.csv
CCCCCCCCCCCC[N+](C)(CCCCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O.[Br-],0.02066,ammonium.csv
CCCCCCCCCCCC[N+](C)(CCCCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O.[Br-],0.05,ammonium.csv
CCCCCCCCCCCC[N+](C)(CCCCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O.[Br-],0.05,ammonium.csv
CCCCCCCCCCCC[N+](C)(CCCCCCCCCCCC)Cc1cc(O)c2c(c1)C(=O)c1cc(OCC)cc(O)c1C2=O.[Br-],0.02394,ammonium.csv
CC[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,6.3,ammonium.csv
CC[N+](C)(C)CCO.[I-],20.0,ammonium.csv
CC[N+](C)(C)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.0,ammonium.csv
CC[N+](C)(C)CCOC.[Cl-],20.0,ammonium.csv
CC[N+](C)(C)CCCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,6.7,ammonium.csv
CC[N+](C)(C)CCCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,6.7,ammonium.csv
CC[N+](C)(C)CCCOC.[Cl-],20.0,ammonium.csv
CC[NH+](CC)Cc1ccc(CO)o1.[Cl-],12.04,ammonium.csv
CC[NH+](CC)Cc1ccc(CO)o1.O=P([O-])(O)O,11.48,ammonium.csv
CC[NH+](CC)Cc1ccc(CO)o1.CC[NH+](CC)Cc1ccc(CO)o1.O=S(=O)([O-])[O-],8.59,ammonium.csv
CCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2.7,ammonium.csv
CCCC[N+](C)(C)CC.[Cl-],20.0,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=C([O-])C(F)(F)F,0.75,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00244,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00123,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.004859,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00489,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.000951,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.005134,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00858,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00431,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00777,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00447,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00441,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00633,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00612,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0041,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0054,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00696,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0099,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00523,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00517,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00531,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.01,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0055,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00457,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00419,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00825,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00377,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00432,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00108,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00411,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00919,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00718,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.000677,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00616,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0041,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00418,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0058,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00817,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00588,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00512,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00502,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00636,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00452,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00328,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00575,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00406,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00486,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00595,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00399,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00444,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00402,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00813,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00363,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0057,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00442,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.00211,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0065,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],0.75,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.Cl[Fe-](Cl)(Cl)Cl,0.75,ammonium.csv
CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([O-])C(F)(F)F,0.75,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,12.32,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,10.84,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,7.84,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.0,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.0,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.512,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.585,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.0,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.466,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.0,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.178,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],6.767,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],8.99,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],5.39,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],1.79,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],12.59,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],25.34,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],12.95,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],12.97,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,8.54,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,4.96,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,2.23,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,8.37,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,27.52,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,16.76,ammonium.csv
CCCC[N+](CCCC)(CCCC)CCCC.F[B-](F)(F)F,11.65,ammonium.csv
CC[N+](CC)(CC)CC.C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)[O-])CC[C@H]1C,0.01311,ammonium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CC[N+](CC)(CC)CC,3e-05,ammonium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CC[N+](CC)(CC)CC,4.2e-05,ammonium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CC[N+](CC)(CC)CC,0.03565,ammonium.csv
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].CC[N+](CC)(CC)CC,0.0567,ammonium.csv
CC1(C)CC[C@]2(C(=O)[O-])CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1.CC[N+](CC)(CC)CC,0.0336,ammonium.csv
CC[N+](CC)(CC)CC.[Br-],18.14,ammonium.csv
CC[N+](CC)(CC)CC.F[B-](F)(F)F,13.16,ammonium.csv
CC[N+](CC)(CC)CC.F[B-](F)(F)F,11.08,ammonium.csv
CC[N+](CC)(CC)CC.F[B-](F)(F)F,10.21,ammonium.csv
CC[N+](CC)(CC)CC.F[B-](F)(F)F,14.62,ammonium.csv
CC[N+](CC)(CC)CC.F[B-](F)(F)F,42.05,ammonium.csv
CC[N+](CC)(CC)CC.F[B-](F)(F)F,27.07,ammonium.csv
CC[N+](CC)(CC)CC.F[B-](F)(F)F,29.44,ammonium.csv
CC(C)Cc1ccc(C(C)C(=O)[O-])cc1.CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC,0.003,ammonium.csv
CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],0.015,ammonium.csv
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1.C[N+](C)(C)C.C[N+](C)(C)C,0.074,ammonium.csv
C[N+](C)(C)C.[Br-],80.753,ammonium.csv
C[N+](C)(C)C.[Br-],101.6553,ammonium.csv
CC(=O)[O-].OCC[NH+](CCO)CCO,1.6,ammonium.csv
CCCCCCCCCCCCCCCC(=O)N1CC[N+](C)(CCO)CC1.[Br-],0.088,piperazinium.csv
CCCCCCCCCCCCCCCC(=O)N1CC[N+](C)(CCO)CC1.[Cl-],0.083,piperazinium.csv
CCCCCCCCCCCCCC(=O)N1CC[N+](C)(CCO)CC1.[Br-],0.094,piperazinium.csv
CCCCCCCCCCCCCC(=O)N1CC[N+](C)(CCO)CC1.[Cl-],0.09,piperazinium.csv
C[NH+]1CC[NH+](C)CC1.F[B-](F)(F)F.F[B-](F)(F)F,0.414,piperazinium.csv
C[NH+]1CC[NH+](C)CC1.F[B-](F)(F)F.F[B-](F)(F)F,0.863,piperazinium.csv
C[NH+]1CC[NH+](C)CC1.F[B-](F)(F)F.F[B-](F)(F)F,0.518,piperazinium.csv
C[NH+]1CC[NH+](C)CC1.F[B-](F)(F)F.F[B-](F)(F)F,2.243,piperazinium.csv
CCCC[N+]1(C)CCN(C)CC1.[I-],17.538,piperazinium.csv
CCCC[N+]1(C)CCN(C)CC1.[I-],9.691,piperazinium.csv
CCCC[N+]1(C)CCN(C)CC1.[I-],27.665,piperazinium.csv
CCCC[N+]1(C)CCN(C)CC1.[I-],29.006,piperazinium.csv
CC[N+]1(C)CCN(C)CC1.[I-],30.056,piperazinium.csv
CC[N+]1(C)CCN(C)CC1.[I-],27.132,piperazinium.csv
