GAE_0,GAE_1,GAE_2,GAE_3,GAE_4,GAE_5,GAE_6,GAE_7,GAE_8,GAE_9,GAE_10,GAE_11,GAE_12,GAE_13,GAE_14,GAE_15,GAE_16,GAE_17,GAE_18,GAE_19,GAE_20,GAE_21,GAE_22,GAE_23,GAE_24,GAE_25,GAE_26,GAE_27,GAE_28,GAE_29,GAE_30,GAE_31
0.23477356,-0.59648746,0.22611502,-0.3588184,0.22449885,0.9074785,0.14894521,0.08269036,-0.90434146,0.45098966,-0.7376682,-0.5020074,0.49068096,-0.1662918,0.42662883,-0.056156702,-0.56536996,-0.024215128,-0.6763931,0.22269192,-0.66089135,0.279708,-0.4640166,-0.70659167,0.25140217,0.65986747,0.08626983,-0.43238202,-0.86261827,-0.62521315,0.3412002,0.40888354
0.23038864,-0.5858895,0.22806595,-0.3507822,0.23264277,0.89835393,0.14326108,0.08841226,-0.8932262,0.45660174,-0.73961586,-0.4972948,0.48475966,-0.15878813,0.41667172,-0.055025116,-0.56931514,-0.021258479,-0.66895443,0.22812182,-0.6553096,0.2811283,-0.4718014,-0.69597685,0.24227062,0.65370846,0.08125729,-0.4334437,-0.85391575,-0.61330223,0.33316213,0.41188595
0.23477356,-0.59648746,0.22611502,-0.3588184,0.22449885,0.9074785,0.14894521,0.08269036,-0.90434146,0.45098966,-0.7376682,-0.5020074,0.49068096,-0.1662918,0.42662883,-0.056156702,-0.56536996,-0.024215128,-0.6763931,0.22269192,-0.66089135,0.279708,-0.4640166,-0.70659167,0.25140217,0.65986747,0.08626983,-0.43238202,-0.86261827,-0.62521315,0.3412002,0.40888354
0.23477356,-0.59648746,0.22611502,-0.3588184,0.22449885,0.9074785,0.14894521,0.08269036,-0.90434146,0.45098966,-0.7376682,-0.5020074,0.49068096,-0.1662918,0.42662883,-0.056156702,-0.56536996,-0.024215128,-0.6763931,0.22269192,-0.66089135,0.279708,-0.4640166,-0.70659167,0.25140217,0.65986747,0.08626983,-0.43238202,-0.86261827,-0.62521315,0.3412002,0.40888354
0.23477356,-0.59648746,0.22611502,-0.3588184,0.22449885,0.9074785,0.14894521,0.08269036,-0.90434146,0.45098966,-0.7376682,-0.5020074,0.49068096,-0.1662918,0.42662883,-0.056156702,-0.56536996,-0.024215128,-0.6763931,0.22269192,-0.66089135,0.279708,-0.4640166,-0.70659167,0.25140217,0.65986747,0.08626983,-0.43238202,-0.86261827,-0.62521315,0.3412002,0.40888354
0.23477356,-0.59648746,0.22611502,-0.3588184,0.22449885,0.9074785,0.14894521,0.08269036,-0.90434146,0.45098966,-0.7376682,-0.5020074,0.49068096,-0.1662918,0.42662883,-0.056156702,-0.56536996,-0.024215128,-0.6763931,0.22269192,-0.66089135,0.279708,-0.4640166,-0.70659167,0.25140217,0.65986747,0.08626983,-0.43238202,-0.86261827,-0.62521315,0.3412002,0.40888354
0.23484464,-0.59659165,0.2261086,-0.35894102,0.22439104,0.9075735,0.14890502,0.08263521,-0.90444136,0.4509288,-0.73766524,-0.5020459,0.49073172,-0.16639784,0.42671666,-0.056155268,-0.5653117,-0.024198161,-0.6765546,0.22272295,-0.6609076,0.27971888,-0.4639087,-0.7067367,0.2515032,0.6599346,0.08630938,-0.4324681,-0.86274356,-0.6253616,0.34126377,0.40886292
0.23485331,-0.59659517,0.22611125,-0.35895497,0.22438116,0.907578,0.14888212,0.08263359,-0.90444267,0.4509255,-0.73766875,-0.50204545,0.49073175,-0.16640867,0.42671734,-0.0561524,-0.56530535,-0.024187252,-0.6765799,0.22274294,-0.66089946,0.27972484,-0.46389803,-0.7067507,0.25150916,0.65993834,0.08630853,-0.43249267,-0.8627567,-0.6253738,0.34126246,0.40886423
0.23485331,-0.59659517,0.22611125,-0.35895497,0.22438116,0.907578,0.14888212,0.08263359,-0.90444267,0.4509255,-0.73766875,-0.50204545,0.49073175,-0.16640867,0.42671734,-0.0561524,-0.56530535,-0.024187252,-0.6765799,0.22274294,-0.66089946,0.27972484,-0.46389803,-0.7067507,0.25150916,0.65993834,0.08630853,-0.43249267,-0.8627567,-0.6253738,0.34126246,0.40886423
0.23485331,-0.59659517,0.22611125,-0.35895497,0.22438116,0.907578,0.14888212,0.08263359,-0.90444267,0.4509255,-0.73766875,-0.50204545,0.49073175,-0.16640867,0.42671734,-0.0561524,-0.56530535,-0.024187252,-0.6765799,0.22274294,-0.66089946,0.27972484,-0.46389803,-0.7067507,0.25150916,0.65993834,0.08630853,-0.43249267,-0.8627567,-0.6253738,0.34126246,0.40886423
0.23485331,-0.59659517,0.22611125,-0.35895497,0.22438116,0.907578,0.14888212,0.08263359,-0.90444267,0.4509255,-0.73766875,-0.50204545,0.49073175,-0.16640867,0.42671734,-0.0561524,-0.56530535,-0.024187252,-0.6765799,0.22274294,-0.66089946,0.27972484,-0.46389803,-0.7067507,0.25150916,0.65993834,0.08630853,-0.43249267,-0.8627567,-0.6253738,0.34126246,0.40886423
0.23485331,-0.59659517,0.22611125,-0.35895497,0.22438116,0.907578,0.14888212,0.08263359,-0.90444267,0.4509255,-0.73766875,-0.50204545,0.49073175,-0.16640867,0.42671734,-0.0561524,-0.56530535,-0.024187252,-0.6765799,0.22274294,-0.66089946,0.27972484,-0.46389803,-0.7067507,0.25150916,0.65993834,0.08630853,-0.43249267,-0.8627567,-0.6253738,0.34126246,0.40886423
0.23485331,-0.59659517,0.22611125,-0.35895497,0.22438116,0.907578,0.14888212,0.08263359,-0.90444267,0.4509255,-0.73766875,-0.50204545,0.49073175,-0.16640867,0.42671734,-0.0561524,-0.56530535,-0.024187252,-0.6765799,0.22274294,-0.66089946,0.27972484,-0.46389803,-0.7067507,0.25150916,0.65993834,0.08630853,-0.43249267,-0.8627567,-0.6253738,0.34126246,0.40886423
0.2346978,-0.5963706,0.22612405,-0.35868707,0.22461584,0.90737265,0.14897648,0.08275241,-0.904228,0.4510571,-0.73767394,-0.50196314,0.49062294,-0.16617744,0.42652884,-0.056156505,-0.56543255,-0.024227545,-0.67622465,0.22266924,-0.66086763,0.27969941,-0.46413317,-0.70643485,0.25129044,0.65979314,0.086224064,-0.43229932,-0.8624833,-0.62505096,0.34112662,0.40890798
0.2346978,-0.5963706,0.22612405,-0.35868707,0.22461584,0.90737265,0.14897648,0.08275241,-0.904228,0.4510571,-0.73767394,-0.50196314,0.49062294,-0.16617744,0.42652884,-0.056156505,-0.56543255,-0.024227545,-0.67622465,0.22266924,-0.66086763,0.27969941,-0.46413317,-0.70643485,0.25129044,0.65979314,0.086224064,-0.43229932,-0.8624833,-0.62505096,0.34112662,0.40890798
0.2346978,-0.5963706,0.22612405,-0.35868707,0.22461584,0.90737265,0.14897648,0.08275241,-0.904228,0.4510571,-0.73767394,-0.50196314,0.49062294,-0.16617744,0.42652884,-0.056156505,-0.56543255,-0.024227545,-0.67622465,0.22266924,-0.66086763,0.27969941,-0.46413317,-0.70643485,0.25129044,0.65979314,0.086224064,-0.43229932,-0.8624833,-0.62505096,0.34112662,0.40890798
0.2346978,-0.5963706,0.22612405,-0.35868707,0.22461584,0.90737265,0.14897648,0.08275241,-0.904228,0.4510571,-0.73767394,-0.50196314,0.49062294,-0.16617744,0.42652884,-0.056156505,-0.56543255,-0.024227545,-0.67622465,0.22266924,-0.66086763,0.27969941,-0.46413317,-0.70643485,0.25129044,0.65979314,0.086224064,-0.43229932,-0.8624833,-0.62505096,0.34112662,0.40890798
0.2346978,-0.5963706,0.22612405,-0.35868707,0.22461584,0.90737265,0.14897648,0.08275241,-0.904228,0.4510571,-0.73767394,-0.50196314,0.49062294,-0.16617744,0.42652884,-0.056156505,-0.56543255,-0.024227545,-0.67622465,0.22266924,-0.66086763,0.27969941,-0.46413317,-0.70643485,0.25129044,0.65979314,0.086224064,-0.43229932,-0.8624833,-0.62505096,0.34112662,0.40890798
0.2346978,-0.5963706,0.22612405,-0.35868707,0.22461584,0.90737265,0.14897648,0.08275241,-0.904228,0.4510571,-0.73767394,-0.50196314,0.49062294,-0.16617744,0.42652884,-0.056156505,-0.56543255,-0.024227545,-0.67622465,0.22266924,-0.66086763,0.27969941,-0.46413317,-0.70643485,0.25129044,0.65979314,0.086224064,-0.43229932,-0.8624833,-0.62505096,0.34112662,0.40890798
0.2346978,-0.5963706,0.22612405,-0.35868707,0.22461584,0.90737265,0.14897648,0.08275241,-0.904228,0.4510571,-0.73767394,-0.50196314,0.49062294,-0.16617744,0.42652884,-0.056156505,-0.56543255,-0.024227545,-0.67622465,0.22266924,-0.66086763,0.27969941,-0.46413317,-0.70643485,0.25129044,0.65979314,0.086224064,-0.43229932,-0.8624833,-0.62505096,0.34112662,0.40890798
0.2346978,-0.5963706,0.22612405,-0.35868707,0.22461584,0.90737265,0.14897648,0.08275241,-0.904228,0.4510571,-0.73767394,-0.50196314,0.49062294,-0.16617744,0.42652884,-0.056156505,-0.56543255,-0.024227545,-0.67622465,0.22266924,-0.66086763,0.27969941,-0.46413317,-0.70643485,0.25129044,0.65979314,0.086224064,-0.43229932,-0.8624833,-0.62505096,0.34112662,0.40890798
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439657,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439657,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439657,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439657,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439657,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439657,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.234841,-0.5965903,0.22610745,-0.35893518,0.22439514,0.9075718,0.14891486,0.08263583,-0.90444094,0.45093018,-0.7376637,-0.50204617,0.49073178,-0.16639334,0.42671648,-0.0561565,-0.56531435,-0.024202837,-0.6765439,0.22271438,-0.66091114,0.27971634,-0.46391317,-0.70673084,0.25150082,0.6599331,0.086309806,-0.43245766,-0.8627381,-0.62535673,0.34126443,0.40886232
0.234841,-0.5965903,0.22610745,-0.35893518,0.22439514,0.9075718,0.14891486,0.08263583,-0.90444094,0.45093018,-0.7376637,-0.50204617,0.49073178,-0.16639334,0.42671648,-0.0561565,-0.56531435,-0.024202837,-0.6765439,0.22271438,-0.66091114,0.27971634,-0.46391317,-0.70673084,0.25150082,0.6599331,0.086309806,-0.43245766,-0.8627381,-0.62535673,0.34126443,0.40886232
0.234841,-0.5965903,0.22610745,-0.35893518,0.22439514,0.9075718,0.14891486,0.08263583,-0.90444094,0.45093018,-0.7376637,-0.50204617,0.49073178,-0.16639334,0.42671648,-0.0561565,-0.56531435,-0.024202837,-0.6765439,0.22271438,-0.66091114,0.27971634,-0.46391317,-0.70673084,0.25150082,0.6599331,0.086309806,-0.43245766,-0.8627381,-0.62535673,0.34126443,0.40886232
0.23480067,-0.59652936,0.22611177,-0.35886538,0.22445697,0.9075165,0.14893405,0.08266814,-0.9043821,0.45096552,-0.7376662,-0.5020233,0.49070174,-0.16633274,0.42666465,-0.056156777,-0.56534755,-0.024210699,-0.6764534,0.22270001,-0.66089994,0.2797111,-0.46397486,-0.7066478,0.2514422,0.65989417,0.086286224,-0.43241158,-0.86266655,-0.6252712,0.34122655,0.40887478
0.22294784,-0.56878114,0.23105021,-0.3372447,0.24614885,0.8835545,0.13532826,0.09763504,-0.8754036,0.46573493,-0.74255085,-0.4897884,0.47529727,-0.14625691,0.40072808,-0.053360905,-0.57593614,-0.017081276,-0.6558025,0.23579496,-0.6467991,0.2830997,-0.48477462,-0.6783152,0.22738364,0.6436808,0.07329137,-0.43390843,-0.8393524,-0.59366727,0.32038596,0.41661784
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439656,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483981,-0.59658974,0.22610709,-0.35893327,0.22439653,0.90757114,0.14891791,0.08263608,-0.9044407,0.45093066,-0.73766327,-0.5020462,0.49073172,-0.16639183,0.4267163,-0.05615688,-0.5653152,-0.024204284,-0.6765405,0.22271173,-0.66091216,0.27971557,-0.46391466,-0.7067289,0.25149995,0.65993255,0.08630989,-0.43245432,-0.8627363,-0.62535495,0.34126455,0.40886217
0.23483981,-0.59658974,0.22610709,-0.3589333,0.22439651,0.9075712,0.14891793,0.08263606,-0.90444076,0.45093066,-0.73766327,-0.5020463,0.49073175,-0.16639183,0.42671633,-0.056156885,-0.5653152,-0.0242043,-0.67654055,0.2227117,-0.6609122,0.27971557,-0.46391463,-0.70672894,0.25149998,0.65993255,0.0863099,-0.43245432,-0.8627363,-0.625355,0.34126458,0.40886214
0.23483981,-0.59658974,0.22610709,-0.35893327,0.2243965,0.90757114,0.14891793,0.082636066,-0.9044407,0.45093066,-0.73766327,-0.5020462,0.49073172,-0.16639185,0.42671633,-0.056156885,-0.5653152,-0.024204295,-0.6765405,0.22271171,-0.6609122,0.27971557,-0.46391463,-0.7067289,0.25149995,0.65993255,0.086309895,-0.43245432,-0.8627363,-0.625355,0.34126458,0.40886214
0.23483983,-0.59658974,0.22610708,-0.3589333,0.2243965,0.9075712,0.14891794,0.08263605,-0.90444076,0.45093063,-0.73766327,-0.5020463,0.49073175,-0.16639185,0.42671636,-0.05615689,-0.5653152,-0.024204306,-0.67654055,0.22271168,-0.6609122,0.27971557,-0.46391463,-0.70672894,0.25149998,0.65993255,0.08630991,-0.43245432,-0.8627363,-0.625355,0.34126458,0.40886214
0.23483983,-0.59658974,0.22610708,-0.3589333,0.2243965,0.9075712,0.14891794,0.08263605,-0.90444076,0.45093063,-0.73766327,-0.5020463,0.49073175,-0.16639185,0.42671636,-0.05615689,-0.5653152,-0.024204304,-0.67654055,0.22271168,-0.6609122,0.27971557,-0.46391463,-0.70672894,0.25149998,0.65993255,0.08630991,-0.43245432,-0.8627363,-0.625355,0.34126458,0.40886214
0.23483983,-0.5965898,0.22610708,-0.3589333,0.2243965,0.9075712,0.14891796,0.08263604,-0.90444076,0.45093063,-0.73766327,-0.5020463,0.49073175,-0.16639185,0.42671636,-0.05615689,-0.5653152,-0.02420431,-0.67654055,0.22271168,-0.6609122,0.27971554,-0.4639146,-0.70672894,0.25149998,0.65993255,0.08630991,-0.43245432,-0.8627363,-0.625355,0.3412646,0.40886214
0.23483983,-0.59658974,0.22610708,-0.3589333,0.2243965,0.9075712,0.14891794,0.08263605,-0.90444076,0.45093063,-0.73766327,-0.5020463,0.49073175,-0.16639185,0.42671636,-0.05615689,-0.5653152,-0.024204306,-0.67654055,0.22271168,-0.6609122,0.27971557,-0.46391463,-0.70672894,0.25149998,0.65993255,0.08630991,-0.43245432,-0.8627363,-0.625355,0.34126458,0.40886214
0.23483981,-0.59658974,0.22610709,-0.35893327,0.22439653,0.90757114,0.1489179,0.08263608,-0.9044407,0.45093066,-0.73766327,-0.5020462,0.49073172,-0.16639183,0.4267163,-0.05615688,-0.5653152,-0.024204284,-0.6765405,0.22271173,-0.66091216,0.27971557,-0.46391466,-0.7067289,0.25149995,0.65993255,0.08630989,-0.43245432,-0.8627363,-0.62535495,0.34126455,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439656,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439656,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439656,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23484194,-0.5965906,0.22610778,-0.3589367,0.22439411,0.9075722,0.14891216,0.08263571,-0.90444094,0.45092985,-0.73766416,-0.5020461,0.4907317,-0.16639449,0.42671645,-0.056156162,-0.5653137,-0.024201551,-0.67654675,0.22271673,-0.6609101,0.27971703,-0.46391204,-0.70673233,0.25150138,0.65993345,0.08630965,-0.43246046,-0.8627395,-0.6253579,0.3412642,0.4088625
0.23478103,-0.5964966,0.22611503,-0.35883108,0.22448818,0.9074871,0.14893731,0.0826856,-0.9043497,0.4509841,-0.7376687,-0.50201046,0.49068505,-0.16630252,0.426636,-0.056156006,-0.565364,-0.024211545,-0.6764113,0.2226985,-0.66089106,0.2797101,-0.46400577,-0.70660615,0.25141153,0.6598736,0.086272836,-0.43239394,-0.862631,-0.6252276,0.34120503,0.40888217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439656,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483981,-0.59658974,0.22610709,-0.35893327,0.22439653,0.90757114,0.14891791,0.08263608,-0.9044407,0.45093066,-0.73766327,-0.5020462,0.49073172,-0.16639183,0.4267163,-0.05615688,-0.5653152,-0.024204284,-0.6765405,0.22271173,-0.66091216,0.27971557,-0.46391466,-0.7067289,0.25149995,0.65993255,0.08630989,-0.43245432,-0.8627363,-0.62535495,0.34126455,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439656,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483981,-0.59658974,0.22610709,-0.35893327,0.22439651,0.90757114,0.14891791,0.08263607,-0.9044407,0.45093066,-0.73766327,-0.5020462,0.49073172,-0.16639183,0.42671633,-0.05615688,-0.5653152,-0.02420429,-0.6765405,0.22271171,-0.66091216,0.27971557,-0.46391463,-0.7067289,0.25149995,0.65993255,0.08630989,-0.43245432,-0.8627363,-0.62535495,0.34126455,0.40886214
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439656,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439656,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23484194,-0.5965906,0.22610778,-0.3589367,0.22439411,0.9075722,0.14891216,0.08263571,-0.90444094,0.45092985,-0.73766416,-0.5020461,0.4907317,-0.16639449,0.42671645,-0.056156162,-0.5653137,-0.024201551,-0.67654675,0.22271673,-0.6609101,0.27971703,-0.46391204,-0.70673233,0.25150138,0.65993345,0.08630965,-0.43246046,-0.8627395,-0.6253579,0.3412642,0.4088625
0.23478103,-0.5964966,0.22611503,-0.35883108,0.22448818,0.9074871,0.14893731,0.0826856,-0.9043497,0.4509841,-0.7376687,-0.50201046,0.49068505,-0.16630252,0.426636,-0.056156006,-0.565364,-0.024211545,-0.6764113,0.2226985,-0.66089106,0.2797101,-0.46400577,-0.70660615,0.25141153,0.6598736,0.086272836,-0.43239394,-0.862631,-0.6252276,0.34120503,0.40888217
0.23483978,-0.5965897,0.2261071,-0.35893324,0.22439656,0.9075711,0.14891787,0.08263611,-0.90444064,0.45093068,-0.73766327,-0.5020462,0.4907317,-0.1663918,0.42671624,-0.056156874,-0.56531525,-0.024204263,-0.6765405,0.22271176,-0.66091216,0.27971557,-0.4639147,-0.7067288,0.2514999,0.6599325,0.08630986,-0.43245435,-0.8627362,-0.6253549,0.34126452,0.40886217
0.23483981,-0.59658974,0.22610709,-0.35893327,0.22439653,0.90757114,0.1489179,0.08263608,-0.9044407,0.45093066,-0.73766327,-0.5020462,0.49073172,-0.16639183,0.4267163,-0.05615688,-0.5653152,-0.024204284,-0.6765405,0.22271173,-0.66091216,0.27971557,-0.46391466,-0.7067289,0.25149995,0.65993255,0.08630989,-0.43245432,-0.8627363,-0.62535495,0.34126455,0.40886217
0.23483981,-0.59658974,0.2261071,-0.35893327,0.22439653,0.90757114,0.1489179,0.08263608,-0.9044407,0.45093066,-0.73766327,-0.5020462,0.49073172,-0.16639183,0.4267163,-0.05615688,-0.5653152,-0.024204284,-0.6765405,0.22271173,-0.66091216,0.27971557,-0.46391466,-0.7067289,0.25149995,0.65993255,0.08630989,-0.43245432,-0.8627363,-0.62535495,0.34126455,0.40886217
0.23484051,-0.59659004,0.2261073,-0.3589344,0.2243957,0.90757155,0.1489161,0.082635924,-0.9044409,0.45093036,-0.73766357,-0.5020462,0.49073178,-0.16639273,0.42671642,-0.056156658,-0.5653147,-0.024203433,-0.6765425,0.22271328,-0.66091156,0.279716,-0.46391377,-0.70673,0.25150046,0.6599329,0.08630984,-0.43245628,-0.86273736,-0.625356,0.34126452,0.40886226
0.23484051,-0.59659004,0.2261073,-0.3589344,0.2243957,0.90757155,0.1489161,0.082635924,-0.9044409,0.45093036,-0.73766357,-0.5020462,0.49073178,-0.16639273,0.42671642,-0.056156658,-0.5653147,-0.024203433,-0.6765425,0.22271328,-0.66091156,0.279716,-0.46391377,-0.70673,0.25150046,0.6599329,0.08630984,-0.43245628,-0.86273736,-0.625356,0.34126452,0.40886226
0.23484051,-0.59659004,0.2261073,-0.3589344,0.2243957,0.90757155,0.1489161,0.082635924,-0.9044409,0.45093036,-0.73766357,-0.5020462,0.49073178,-0.16639273,0.42671642,-0.056156658,-0.5653147,-0.024203433,-0.6765425,0.22271328,-0.66091156,0.279716,-0.46391377,-0.70673,0.25150046,0.6599329,0.08630984,-0.43245628,-0.86273736,-0.625356,0.34126452,0.40886226
0.23484051,-0.59659004,0.2261073,-0.3589344,0.2243957,0.90757155,0.1489161,0.082635924,-0.9044409,0.45093036,-0.73766357,-0.5020462,0.49073178,-0.16639273,0.42671642,-0.056156658,-0.5653147,-0.024203433,-0.6765425,0.22271328,-0.66091156,0.279716,-0.46391377,-0.70673,0.25150046,0.6599329,0.08630984,-0.43245628,-0.86273736,-0.625356,0.34126452,0.40886226
0.23484051,-0.59659004,0.2261073,-0.3589344,0.2243957,0.90757155,0.1489161,0.082635924,-0.9044409,0.45093036,-0.73766357,-0.5020462,0.49073178,-0.16639273,0.42671642,-0.056156658,-0.5653147,-0.024203433,-0.6765425,0.22271328,-0.66091156,0.279716,-0.46391377,-0.70673,0.25150046,0.6599329,0.08630984,-0.43245628,-0.86273736,-0.625356,0.34126452,0.40886226
0.23484051,-0.59659004,0.2261073,-0.3589344,0.2243957,0.90757155,0.1489161,0.082635924,-0.9044409,0.45093036,-0.73766357,-0.5020462,0.49073178,-0.16639273,0.42671642,-0.056156658,-0.5653147,-0.024203433,-0.6765425,0.22271328,-0.66091156,0.279716,-0.46391377,-0.70673,0.25150046,0.6599329,0.08630984,-0.43245628,-0.86273736,-0.625356,0.34126452,0.40886226
0.23484051,-0.59659004,0.2261073,-0.3589344,0.2243957,0.90757155,0.1489161,0.082635924,-0.9044409,0.45093036,-0.73766357,-0.5020462,0.49073178,-0.16639273,0.42671642,-0.056156658,-0.5653147,-0.024203433,-0.6765425,0.22271328,-0.66091156,0.279716,-0.46391377,-0.70673,0.25150046,0.6599329,0.08630984,-0.43245628,-0.86273736,-0.625356,0.34126452,0.40886226
0.23476572,-0.5964741,0.22611642,-0.35880467,0.22451138,0.9074666,0.14894594,0.08269747,-0.90432817,0.4509972,-0.7376694,-0.5020021,0.4906741,-0.1662797,0.42661712,-0.05615631,-0.5653765,-0.024215186,-0.6763765,0.22269182,-0.66088754,0.27970776,-0.46402898,-0.706575,0.25138977,0.65985924,0.08626432,-0.43237543,-0.862604,-0.62519556,0.34119135,0.4088866
0.23476572,-0.5964741,0.22611642,-0.35880467,0.22451138,0.9074666,0.14894594,0.08269747,-0.90432817,0.4509972,-0.7376694,-0.5020021,0.4906741,-0.1662797,0.42661712,-0.05615631,-0.5653765,-0.024215186,-0.6763765,0.22269182,-0.66088754,0.27970776,-0.46402898,-0.706575,0.25138977,0.65985924,0.08626432,-0.43237543,-0.862604,-0.62519556,0.34119135,0.4088866
