UMAP_chemberta_c_14,UMAP_chemberta_a_2,UMAP_chemberta_a_19,UMAP_ecfp_c_10,UMAP_ecfp_a_4,UMAP_ecfp_a_8,UMAP_ecfp_a_9,UMAP_maccs_c_0,UMAP_maccs_c_5,UMAP_maccs_c_7,UMAP_maccs_a_1,UMAP_molecular_c_4,UMAP_molecular_c_5,UMAP_molecular_c_9,UMAP_molecular_a_7,UMAP_graph_c_1,UMAP_graph_c_4,UMAP_graph_a_5,UMAP_graph_a_7,UMAP_graph_a_8,target
-0.04763765,0.0059292377,0.42157713,0.16784814,0.36765638,0.86547166,-0.194668,0.63581896,0.6114809,-0.23451589,-2.1225364,0.81703985,-2.0557506,0.47472095,-0.11558103,-0.16040376,-1.1859449,-1.3533081,-1.4913487,0.0100321295,20.83
0.4822307,-2.2795236,-0.03313427,0.5653149,0.43461314,-0.94151247,-0.38261947,1.7596048,-0.7097533,-1.2762574,0.4201108,0.12528978,-0.11587302,0.20929852,-0.19249985,-0.66881806,0.43724674,0.3441509,0.1582534,0.32000694,0.116
1.0802641,-0.40168297,2.0929182,-0.5125525,-2.2551537,1.3103684,-0.70055765,1.0756453,-0.29218552,0.053689104,0.57767504,1.0406572,-1.2093015,0.04674261,-0.05073031,-1.8037236,0.94188875,-0.8227392,0.27669305,-1.569805,1.047
2.9628446,2.638583,-0.7678215,-1.5888046,-0.43419224,-0.8365069,0.30577448,0.2263975,0.013469404,-0.027740275,0.31816116,0.9726098,1.1702948,-1.1214209,-0.2868036,2.5100224,0.021377731,0.17123406,0.08580458,0.36664897,0.1
-0.8540096,1.7238691,-0.37889794,-0.18243368,1.295323,-0.31291974,0.9161764,0.5638503,-0.87437826,-0.051886786,0.45507497,-1.3192176,-0.8728024,0.7396596,-0.08834054,-1.7989223,0.38429245,0.22601053,0.097667634,0.26498613,0.00217
1.0245006,-0.24621929,0.7527658,-0.6595675,-2.0363448,0.853838,-0.52467793,0.36954203,-1.6442144,2.609347,0.5573991,0.84463984,-2.0606432,0.4731605,-0.11493582,1.405784,-1.427872,-0.7392863,0.29630256,-1.6128938,1.5
-0.48239744,-0.15147923,0.23977354,0.58207345,-0.55241007,0.5821479,-0.10407399,1.2397239,0.95898813,0.2138422,0.26257393,-1.6308578,-0.5035871,-1.1401265,-0.21125811,0.34213072,-0.88173187,1.372496,1.4877163,1.5677223,1.23
-0.5563081,-1.8176728,-0.0140551515,0.17430082,0.25227952,-1.5044289,0.55686706,-0.35999092,-0.26864177,0.050365034,0.45504707,0.71328676,0.24925378,-0.6479949,-0.25776318,1.1348423,0.182343,0.34311202,0.044011522,0.24465565,0.0412
0.72076964,0.16550826,-0.83773804,0.54057074,0.9170104,-1.1179549,1.0067143,-0.6536473,-0.15429154,0.59253865,0.5684622,-1.6460514,1.1972554,-1.1739777,-0.10903581,-0.44158688,0.61391884,-0.7286693,0.287135,-1.6134678,0.05731
0.9307137,0.22886798,0.77409047,0.15524068,0.44686747,1.0301325,-0.88319415,-1.5427896,-1.07594,-1.1699804,-2.1172554,-1.144245,-1.6905371,-2.198738,-0.24273445,0.46185777,-2.8535323,-1.3307251,-1.4827005,-0.02066164,1.82
-0.5839491,-1.9056983,-0.0026960126,0.63979286,0.26379418,-1.4536325,0.47494283,-0.82743657,0.23316123,0.60020274,0.42257988,-0.53091633,-1.064101,-0.43090636,-0.11784002,-0.4200232,0.77245075,0.23923706,0.09409596,0.28971466,0.1
-0.7520102,-2.1997488,0.16006708,0.5517993,0.13800247,-1.343814,0.4028369,-0.381663,-0.112654306,0.4905984,0.47958815,-1.2162747,-0.39377534,0.33486903,-0.20622131,-0.49967998,1.2550051,0.37863407,0.028629186,0.25875613,0.0396
0.72133505,-0.113606334,2.4874532,-0.0990486,-1.0450091,1.2040198,-0.5084348,1.139336,0.92713135,0.17294611,0.5998019,-0.024883723,2.8071773,1.0519284,-0.13556866,0.9046325,-0.82339996,-0.5552498,0.36505243,-1.5547684,7.39
0.31541285,-2.0227835,0.027044775,0.46687564,0.2069315,-1.4044495,0.44112605,-1.3672708,-0.121058606,1.428816,0.45954362,-0.01183127,1.2872037,0.8015173,-0.16831115,-0.0076816813,-0.4745339,0.40443122,0.052844115,0.27644977,0.991
-1.3088491,0.2293157,0.1268393,1.3664,0.09617307,-0.34604895,0.1718171,1.1875085,0.9155375,0.18097225,0.416825,-0.14220695,0.90272695,-0.023873866,-0.0383182,-1.2999805,1.8109133,1.7751702,2.1331782,0.40520853,0.008576
-0.46947113,-0.12750293,-0.52664953,0.6111967,-0.791952,1.2907158,-0.43906716,0.069701254,-0.10613587,-1.3492317,-0.67226017,0.076646805,0.6354301,-0.27498657,-0.1486807,0.16075748,0.43288496,0.576435,0.2613449,0.903194,0.00608
0.75668377,0.40187868,0.47443205,-0.20933223,-1.3293036,0.7559779,-0.4344402,1.0935483,0.9208038,0.13926941,0.3303181,-0.5744638,-0.41108316,0.7602367,-0.13422397,0.8987999,-0.8328653,0.17049143,0.08736114,0.360282,0.56
-2.0870898,-0.02853096,0.044628203,0.40601727,0.402925,0.39840648,4.947896,-1.5808766,-0.14970131,-0.27615064,2.4834511,-1.2266933,-0.39793727,0.50208247,0.025357004,-0.86649,-0.09615223,2.4956717,-1.740327,1.5451943,0.01941
-1.8509693,-0.07223157,-0.73239374,-0.5702452,-0.0071145594,-0.4366398,0.6337211,0.5915441,-0.06643198,-0.45173353,0.5617065,-0.38656312,0.22742614,-0.2293831,-0.045006793,-1.2121091,0.023511093,-0.7616481,0.3218679,-1.5733658,0.0255
0.5778996,-0.35188225,2.5726502,0.20069718,-0.57335204,1.1827413,-0.63992906,1.1097423,0.9213216,0.14517084,0.61038244,-0.026052026,2.810426,1.0424727,-0.18634984,0.8949085,-0.83667153,-0.5710961,0.34211224,-1.5593238,0.22
0.7268158,0.00720437,0.2643262,-2.2693381,0.84472376,-0.97827476,0.529767,0.5379453,-0.8599444,-0.046662673,0.4381519,1.308864,-1.1605366,0.5986154,-0.065545216,-0.07451614,0.13358994,0.26607108,0.0129326815,0.23156746,0.00829
-1.777499,1.5360049,2.7536774,2.199465,0.41116053,-0.747983,-1.103072,-0.3903985,-0.112869956,0.16371126,2.4868186,-0.7636133,1.1121297,-0.73020905,0.04143595,-1.5568885,-0.7331359,2.4877625,-1.7585597,1.5279467,0.3
0.71402305,-0.118733115,-0.13252541,1.9488146,-0.06746401,0.97369605,5.763846,1.7185632,-0.6729908,0.26628152,2.4828591,1.0737426,-0.6694917,0.22052953,-0.24150893,-0.86937267,0.12188116,2.4764228,-1.7605956,1.5257301,0.241
-1.663867,-0.95009,-0.41943392,0.41958058,-0.24536094,1.857016,0.67452955,-0.06941926,0.5101466,1.9593418,0.73502916,0.5105507,0.95471007,-0.74280006,-0.11165564,-0.5234337,-0.12665872,-0.2503367,-2.5944204,1.645311,0.07435
0.06780346,-0.36357722,2.0860355,-0.5821425,-2.3548682,1.332597,-0.7163564,-1.0268346,0.80521744,-0.4123731,0.5637442,1.3761605,0.037617505,-2.0756154,2.9189365,-0.30692923,-0.17239453,-0.7043031,0.353179,-1.5624516,0.00858
-0.91091585,0.017116925,0.26520732,0.3463942,0.8586583,-0.9738268,0.526537,-0.68822366,-0.037301168,0.102203794,0.43511856,1.3351305,-0.012966186,-1.3348827,-0.122264154,-0.9952158,-0.27237388,0.26572362,0.15128525,0.28389323,0.194
-0.10692618,-0.45147443,0.92688596,-0.4054759,-0.36195895,-0.68603015,0.55987054,0.13221468,-1.5073209,-2.7297246,0.26008424,-0.27772546,-0.51600385,-0.5382561,-0.1752381,-0.27316403,-1.099034,-0.50737745,-0.91743153,1.8391854,5.39
-0.121987544,-0.1394071,-0.46122348,0.24855442,-0.5331345,1.5652874,0.05429183,0.31766933,-1.6339515,2.6242795,-0.6589122,0.83131164,-2.0654805,0.4732546,-0.10510425,1.3974755,-1.4253117,0.576777,0.26163775,0.9034663,9.721
-0.40159443,0.7034403,0.24084494,0.68377954,-0.06494568,-0.75699514,-0.86168236,1.2270067,0.9319318,0.22696492,0.29577237,2.2009735,-0.30310687,1.444013,-0.08126853,-0.562706,1.443881,0.058906,0.1198998,0.3382478,0.04
0.8770605,0.34582818,0.0896973,0.22894955,2.8642857,0.018051937,0.23956855,-1.5302712,-1.0963027,-1.1775973,0.4541924,-1.1486406,-1.6912395,-2.2009113,0.6702255,0.4586748,-2.8498328,1.3206844,-0.7690016,2.012155,0.01
0.34898925,0.07341218,0.022336097,0.2569614,0.57326233,-0.10096819,0.18263443,1.1656924,0.935835,0.17265023,-2.1277647,-0.13577963,0.87849957,-0.0032479898,-0.18125483,-1.29712,1.8055948,-1.338328,-1.5162883,-0.008918925,0.1
-0.855282,-0.25796705,-1.5927482,0.22983508,1.5282471,-0.4825024,0.015354814,0.4962114,-0.6770407,0.05398865,0.5632322,0.3826532,0.19771321,2.484813,-0.05031294,-0.50084025,0.055172205,-0.61008567,0.33685932,-1.513857,0.4
0.84532773,-0.07733662,2.4504087,-0.40453014,-1.2373414,1.1970639,-0.5175467,-2.203539,-0.13980429,-0.5600093,0.5690561,-0.25478807,-0.89680576,0.859954,-0.1782523,-1.1822219,0.7241836,-0.7714404,0.30100432,-1.597175,0.5
0.24028103,0.7894176,-4.356609,-0.20021264,0.63642555,-1.119003,-0.32176468,0.5510487,-2.9547367,-0.47885358,-1.4245472,-0.25182307,-0.013850722,-0.18891308,-0.11560067,1.1635573,0.0023665426,-0.44279313,2.000714,-2.253735,0.00893
0.16701144,-0.20536226,0.6967002,0.66229504,1.3644083,-0.22743014,4.915362e-05,1.166838,0.9417856,0.16999401,0.34636655,-0.029612368,2.7969387,1.0532055,-0.11245755,-0.46367273,-0.97120416,0.6724605,-0.016979925,-0.8334414,2.178
1.4262543,0.18557444,1.1616545,0.292032,0.2821136,-0.31840795,-0.5276237,1.1691278,0.9144962,0.14744557,0.6019517,-0.13277677,0.87764275,-0.0024223202,-0.06668187,-1.2987264,1.8186566,-0.7616219,0.27216214,-1.5803695,0.007405
0.58996993,0.31056005,-1.545544,1.857541,-0.045860246,-0.078725636,0.6963833,-0.2997723,-0.48118743,-0.75671726,0.44782767,-0.7608703,1.1092868,-0.7275427,-0.18746138,-0.32247066,0.06343124,1.782554,2.1442747,0.3777546,0.163
-0.31084487,0.42645767,0.44638985,-0.3044964,-1.2411563,1.2091466,-0.51669025,-0.79964656,0.20897993,0.5718481,-0.7663819,1.386591,0.043859992,-2.0799656,0.33942124,-0.5438563,1.1849828,0.19912066,0.6126722,0.5552382,0.00489
-0.24277101,0.34231782,0.160264,-0.44520676,-0.46694103,-0.3066657,-1.285299,0.20463009,0.032044332,-0.07005901,0.43607572,1.7399305,1.1764897,0.34044015,-0.14933628,1.776396,-0.17394103,-1.0939641,0.37801448,-0.4374538,0.1
-0.3287419,0.18649755,1.1543149,3.2337844,0.28998128,-0.3252946,-0.5112175,1.230086,0.9564872,0.21941018,0.5783998,2.2049158,-0.3040659,1.4579662,-0.10741179,-0.6107614,-1.1333765,-0.6543607,0.40261033,-1.6116043,0.1
0.8711491,0.3204822,0.06576109,0.22732463,2.916585,0.015909815,0.23777123,-1.5460547,-1.0966587,-1.176536,0.4549553,-1.1415781,-1.6883355,-2.1974087,0.6665841,0.45507866,-2.8466933,1.3258742,-0.76241904,2.011066,0.07834
-0.06759972,-2.3301506,-0.01804662,-0.26372948,0.3772905,-1.033032,-0.25263232,-0.8020691,1.0418338,-1.2181969,0.47252753,-1.4939666,1.0511737,0.9670091,0.54146165,-0.03963899,-0.26481622,0.37540793,0.021986498,0.26489195,0.16
0.23655376,-0.2029283,0.67868197,-0.9568956,-1.9350799,0.3209504,-0.3007949,-1.0702813,0.84496725,-0.3491428,0.5850874,-0.32948586,0.20201018,0.24846525,0.52046055,0.4836336,0.37578028,-0.74077827,0.2686591,-1.5551387,41.2
0.6888679,0.31944758,-0.10558675,0.6302685,0.733876,-0.34756252,0.37239948,-1.3584412,-0.116139956,1.4546793,-2.1358702,0.08283795,0.6345712,-0.26963204,-0.116379716,-0.12259558,0.087844655,-1.3122462,-1.4922129,-0.023464128,0.0007
0.24236634,0.7781405,-4.348347,-0.19875602,0.636426,-1.1190051,-0.32176623,0.5390404,-2.9593058,-0.45772657,-1.4232929,-0.2439411,-0.0252163,-0.1808462,-0.103499725,1.1613714,0.009369544,-0.43841252,2.013054,-2.264994,0.001619
-0.5463285,1.0486283,0.046948332,0.5690383,-0.06389484,-0.73835635,-0.605519,-1.5350201,-0.10826177,-0.25186828,0.32867223,0.15422487,1.1755999,0.115110636,-0.17694743,1.2517139,0.17471388,0.12355157,0.09655502,0.33342615,0.04205
0.8944941,1.7644831,-0.4161165,0.4598985,1.2982025,-0.3307069,0.9303788,-0.20970139,-0.118254565,0.17464252,0.4560066,0.12087179,-0.13046184,0.21796419,3.5902865,-0.011123103,-0.4347474,0.36288098,0.033987783,0.28437167,0.01302
0.17466727,0.26299393,-0.35166797,0.1872388,0.37840813,0.8582115,-1.3522855,1.2439417,0.9755492,0.20994042,0.6234868,0.7765044,0.950114,-0.8090306,-0.08418016,-0.57808936,1.1540713,-0.5821662,0.33871576,-1.5559607,0.00627
-0.0043882653,0.43548408,0.2799961,-0.31408218,1.5337797,-0.48081264,0.12963106,-0.9533227,0.76686966,-0.4281786,0.31128475,-0.71566325,0.0413829,-0.53813267,0.01921527,-0.73370665,0.105842635,0.14762968,0.07008039,0.37887833,37.015
0.6414265,0.5057118,0.24208193,0.37977085,1.1997391,-0.84924626,0.46863285,0.13595822,-0.46196362,0.9660323,0.4404274,1.3227284,-1.1615472,0.6108124,-0.033897996,-0.3052945,0.97650933,0.22201976,0.048719108,0.22814138,0.019
-0.15142882,0.07979321,0.4551373,0.20362999,0.38308594,0.8956038,-0.30263913,-0.67700464,-0.14569464,0.66487664,-2.1362495,-1.6525744,1.1909151,-1.1800135,-0.021234758,0.39848092,0.48304605,-1.3224325,-1.4976456,-0.0025652093,0.005084
1.3450149,-1.2311922,-0.394818,0.8327395,0.21482985,0.9684012,-1.3123407,0.1905522,0.038404625,-0.079719014,0.45248204,0.38185197,0.19360256,2.490992,-4.7690506,0.78509223,0.022546096,0.41372022,0.004015607,0.26170617,4.67
0.7483885,0.41395983,0.47776386,-0.1160955,-1.4126335,0.49771154,-0.99736226,1.1726711,0.88431805,0.19521147,0.40927517,-1.9513589,2.1231074,-0.3637146,-0.19169949,0.3499069,-0.8873968,1.7628341,2.154053,0.36635914,0.53
-0.23561522,0.34169227,0.14965662,-0.44160432,-0.4613261,-0.3033606,-1.2910045,0.17356513,0.05340624,-0.091199,0.4439605,-0.35791206,0.524418,-0.4322983,-0.015328717,1.774881,-0.16383888,-1.0960611,0.37858868,-0.46652505,0.1
-0.15535025,-0.2615539,-0.7280152,-0.1389817,-0.3849814,1.0680723,-0.5746176,-0.42453575,0.60616827,0.4862374,-1.2781025,-0.19769263,-0.4654379,-0.53111887,-0.27142677,1.7914045,-0.3478841,2.1260104,-0.65798825,-0.26863813,0.0235
1.0598253,-0.19538619,0.6387208,-0.86475915,-1.9414706,0.3800148,-0.3251,0.3335366,-1.627006,2.6386852,-1.6164377,0.838355,-2.0589495,0.47871897,-0.090764515,1.3940094,-1.4351356,-2.218395,-0.90550774,1.7500341,5.2
-0.5650362,0.95545334,0.114276685,0.27039137,-0.059044972,-0.74596167,-0.7044972,-0.36770543,-0.2639741,0.055085022,0.34957725,-0.7079612,-0.36141208,1.1730316,-0.20466435,1.124933,0.17133875,0.10349576,0.037015405,0.36372423,20.0
1.4552109,-0.0050114403,0.7668433,-2.5381598,-1.4526142,-1.3495296,0.56782097,0.55379087,-2.9598427,-0.46718824,-1.6069165,-0.24864954,-0.032911822,-0.16888447,-0.08772297,1.1530757,0.0046147364,-2.232876,-0.89791244,1.7496837,5.21
-0.13440926,0.28501052,1.218179,0.13261412,0.13473168,1.1458328,-1.0828378,0.33499303,-1.6370519,2.6319816,-2.1288724,0.8506367,-2.07326,0.483827,-0.09842057,1.4159414,-1.4505292,-1.3425102,-1.489019,0.0027996989,2.88
1.0495754,-0.18868136,0.3171752,-0.78021497,-1.9519619,0.54075354,-0.38303778,0.32934797,-1.6354088,2.6134074,-1.613394,0.8401368,-2.0631745,0.47059685,-0.092848286,1.3907526,-1.443901,1.2125586,0.868964,1.0271684,130.05
-0.59639317,-0.020384734,-0.8695823,0.7068486,0.03056878,-0.45728683,0.669217,-0.82313126,0.22952594,0.5955348,0.5812652,0.2137258,-0.086442,0.28571525,-0.09844737,-0.42590532,0.79467833,-0.7538256,0.28997898,-1.6001958,4.2
-0.10436221,0.07917583,0.4540084,-0.059138864,0.3833233,0.89482456,-0.29981804,0.13271357,-1.5071465,-2.7295763,-2.1211777,-0.016789287,0.52187216,-0.28327858,-0.28350168,-0.24700944,-1.0715189,-1.3306763,-1.5425788,-0.025396092,2.52
-1.2389334,0.07511076,-0.09786507,1.6601722,-1.1721274,2.202344,-0.90473133,0.25325638,1.2233196,-0.38732874,0.73681635,0.13007237,-0.026170967,0.1841154,-0.25529325,1.3928802,-0.15594602,-0.18554793,-2.0674467,1.8644303,0.02877
0.62127924,0.09166293,0.14087376,0.5600523,-0.4525575,-0.26777545,-0.79343283,1.1548724,0.9278941,0.1392619,0.40461934,-0.1389104,0.90900093,0.0023827788,0.1092697,-1.3182907,1.8274696,-1.1167297,0.40343958,-0.44519866,0.000778
-0.5748013,-2.8496792,0.075672366,0.26330253,0.110085495,-1.4040478,0.1696496,-0.3595613,-0.26260096,0.056551524,0.46885082,-0.18533678,0.08810929,-0.0430721,-0.27043572,1.1252898,0.1717793,0.38351282,0.07977574,0.24902898,0.0173
-0.33732727,2.6673782,-0.74762684,3.2406352,-0.4367138,-0.8408942,0.29092085,1.2441157,1.0063585,0.24322696,0.30113268,2.2106435,-0.30283338,1.4542404,-0.107919924,-0.6376414,-1.1398973,0.10086089,0.12842304,0.3366613,0.1
0.4520086,0.21101895,-0.70866877,0.48120365,0.8442296,-1.1628598,1.1151906,1.1860602,0.89272606,0.14669523,0.61287093,-0.13932775,0.89387715,-0.015096193,-0.34066227,-1.3174487,1.7921311,-0.71662056,0.2927462,-1.6175593,0.00602
1.1746095,-0.053316016,0.6600996,-2.2831194,-1.7811852,-0.6013134,0.08937554,0.56761086,-2.9626906,-0.46392193,-1.6182208,-0.2596239,-0.020598449,-0.17284222,-0.07858571,1.1596583,0.0055545075,-2.2106318,-0.90847963,1.7541307,7.24
0.8970524,-3.7795887,-0.43432388,0.7002025,0.3769946,-0.22576089,-0.9870139,-0.06893644,0.5062711,1.9590921,0.7380497,-0.30296886,-0.5340592,-0.5130832,-0.094118915,0.20671915,0.9199876,-1.4732573,0.6895255,0.9533709,0.06646
0.64677715,-1.7746451,-0.025754515,0.68841195,0.24775074,-1.5253848,0.58635503,-0.6766366,-0.91988003,-1.5525843,0.4682178,-1.7058749,0.6813585,-0.648304,-0.12998207,-0.39404857,1.1316738,0.36920127,0.09261522,0.29994953,0.5
-0.025985915,-0.25245297,0.6573826,-0.09689907,-0.8167887,1.135548,-0.54617256,0.57947606,-2.9714065,-0.4634632,0.45283198,-0.85896456,1.3836981,0.9316287,-0.15029897,-0.8584341,0.69887877,0.2395996,0.14479229,0.2926747,0.17319
1.1239638,-0.04658353,-0.18666637,0.021588793,-1.2397369,2.392638,-0.96603084,0.094520964,-0.31944817,-1.7943732,0.7261908,-1.1622584,0.5955578,0.43575546,-0.04535037,0.7944707,0.9513531,-0.20019126,-2.0558689,1.8605951,0.01022
0.9072715,1.6917251,-0.2377991,0.5019829,1.3136873,-0.23309936,0.8984132,-0.21003571,-0.11858897,0.17430389,0.43958148,-0.3010241,0.5168131,-0.42096743,0.059215803,-0.014343131,-0.40614632,0.34673885,0.039516564,0.26818743,0.02381
0.55729264,0.45859823,0.22917944,0.21936926,1.736424,-0.6428479,0.11985299,1.1198229,0.9204038,0.14370444,0.31428912,0.07425942,-0.26894745,0.36025336,-0.07561473,0.8989955,-0.8304277,0.18504353,0.085306756,0.36664692,0.209
1.2433152,-0.0037896612,0.73511666,-2.4316254,-1.6530511,-0.9287293,0.29278743,0.08971311,-0.31941932,-1.793345,0.56861585,-0.025205925,-0.6541016,-1.0700042,-0.16778351,-0.8732877,1.5776148,-0.73283535,0.27219763,-1.6058682,5.65e-06
0.9150595,0.3928918,0.48244137,-0.3547631,-1.4217994,0.5090869,-0.98416233,1.1064124,0.9406235,0.1562044,0.42172995,0.9304231,-1.224926,0.29086074,-0.5801522,0.90025896,-0.8339122,1.7767487,2.1434078,0.37666544,7.08
0.175612,0.39375195,0.15195633,0.18879156,2.3297124,-1.1845846,0.27377695,1.2423083,0.97821033,0.21667223,0.33774698,0.77630895,0.94088435,-0.7947564,-0.10386281,-0.57809013,1.1540663,0.15991408,0.14265195,0.36362472,0.000764
-0.4978813,-0.9241134,-0.23646371,0.39775768,-0.12249627,-1.7002453,0.13155228,-1.0830945,0.8177521,-0.35550258,-2.096097,0.7352372,0.14191084,-0.90952927,-0.20172718,0.34884706,1.245727,-1.2636749,-1.520686,-0.06407645,0.75
0.89702165,-0.9449086,-0.4163295,0.7001955,-0.2434054,1.8577346,0.67654943,-0.068994455,0.5063812,1.9600502,0.7225153,-0.24496628,-0.4979228,-0.527786,-0.122744516,0.2076838,0.92087543,-0.25037003,-2.594453,1.6453387,0.11148
-0.10514357,-0.23185493,0.6480922,-0.32586876,-1.1986887,1.1932456,-0.51793283,0.59653914,-0.5742611,-0.12884814,0.46755105,-0.015373826,0.5228738,-0.28503117,-0.28090107,-0.33499447,-0.19018678,0.3223256,-0.019979656,0.19439988,8.0
0.34346527,0.16151038,0.084312595,0.22870623,0.07645769,-0.35142606,0.12324938,1.176715,0.92176294,0.09331515,0.40132987,-0.13223308,0.91271716,-0.006809283,-0.124148704,-1.3339002,1.8326874,1.7915778,2.1454492,0.37964356,0.1
-2.1106598,0.3075962,-1.5472924,0.10563927,-0.035698637,-0.07161756,0.68410295,2.7034922,-0.1292042,0.28852412,0.43696666,0.123728395,-0.30253196,0.12687577,-0.023566142,-1.2613778,-1.8006189,1.796398,2.1659238,0.36901662,10.0
-0.45282978,-0.029314334,0.06048089,0.41901433,0.52874565,-0.026964026,0.2427824,-1.083136,0.8502415,-0.37279674,-2.1166997,1.3854479,0.04543103,-2.0719407,0.0072518117,0.34281015,1.249576,-1.2984364,-1.4971426,-0.05937236,0.0099
0.8803643,0.3584217,0.0944601,0.22511491,2.857535,0.006260047,0.21871029,-1.5459151,-1.0826812,-1.1695858,0.44493258,-1.1497548,-1.6892035,-2.1983435,0.6659036,0.4527539,-2.8441925,1.3147626,-0.7460626,1.9972022,0.01
-0.43309698,0.37556896,-0.3510043,0.36242887,0.14689563,-0.36054218,0.7765602,0.96596193,-0.122472994,0.2123222,0.56182694,-0.13236855,0.56038994,-0.61588776,-0.017063998,-1.2652564,-1.8041912,-0.7041367,0.28070664,-1.5649323,0.00218
-0.28408587,2.036925,0.022139348,0.35632288,1.3847446,-0.10581196,-0.017198535,-0.6112518,-0.08860421,1.319485,0.4482227,-0.0370447,0.5752692,-0.79418296,3.104494,-0.015959576,0.3714962,0.33217505,0.06454572,0.30892578,0.0014
-0.58694386,0.24704646,-0.40107685,0.6104033,0.3442938,0.59736943,-1.3006158,-0.6738852,0.013508029,0.62842625,0.5699161,-0.52031136,-1.0784241,-0.4245716,-0.019776134,1.2205472,0.16526505,-0.78582555,0.26880142,-1.5652198,0.13954
0.02049518,0.22840276,0.7727913,-0.24968502,0.4460907,1.0293859,-0.8818194,1.0777588,0.047754403,-0.63172513,-2.1105392,-0.30295733,0.27126333,-0.5316426,-0.27870128,-0.25045478,-0.12901181,-1.3578842,-1.5026025,-0.0061996733,1.2522
0.18471432,0.073053665,-1.0245361,0.622917,1.0325543,-1.1192772,0.9546507,1.2284961,0.9671684,0.19620898,0.6207324,0.77529126,0.9495595,-0.8143254,-0.2065663,-0.46936825,-0.9800394,-0.8080693,0.33091345,-1.6440115,0.00538
0.60815203,1.6852256,0.0040402263,0.9971946,-0.34226435,0.027318338,2.863822,2.6472025,-0.40623572,-0.25395435,0.31843957,0.22680494,1.1005846,-1.7583537,-0.016026393,-0.15265357,2.4880128,0.15153524,0.09303953,0.33804435,0.143
1.2003753,-0.026105188,0.3884448,-0.48091096,0.3582008,0.85182554,-0.14111634,0.22313793,1.1582042,0.11400758,-2.110635,-0.8539766,-0.1596778,-1.8399192,-0.15593916,-0.24818438,0.33731738,-1.3052186,-1.5340797,-0.025583398,6.511
-0.83776945,0.26391423,-0.35266396,-0.57506186,0.3784068,0.8587486,-1.3529394,0.58992684,-0.0608693,-0.44955575,0.5683132,0.38904372,0.5387475,1.5144963,-0.06513473,-1.2068968,0.028223807,-0.70582914,0.31678137,-1.5811526,0.339
-0.13142148,0.35913563,0.5646397,0.24895625,-0.77680784,1.2998707,-0.42723963,0.34279454,-1.6296057,2.6289995,-0.76316816,0.83132744,-2.062902,0.48649034,-0.11396388,1.3945785,-1.4532654,-1.6990017,1.885119,1.086241,20.46
-0.22464393,0.07494138,0.45050812,-0.030922784,0.3843749,0.8955751,-0.3014943,0.581574,-0.574482,-0.13944753,-2.1163042,-0.25871468,-0.025695188,-0.18478855,-0.19556539,0.83443445,-0.30744207,-1.2901065,-1.5038067,-0.032170918,1.45
0.23872958,-2.533424,-0.02783756,-0.08269413,0.17292954,-1.3780153,0.1401603,-0.93637645,0.57386327,0.9036058,0.4661367,0.79334533,-0.26237047,-1.0783468,-0.23639295,-0.46843472,0.45834103,0.3719629,-0.028950209,0.21888942,1.56
-0.7919145,0.42239544,-1.4292198,0.5324175,-0.0036964943,-0.024052925,0.4895522,-1.553802,-0.1157124,-0.26114953,0.45663506,0.39266697,1.1146317,-1.3084736,0.05362303,1.1361451,0.13271554,1.7869381,2.1413574,0.39783216,0.08222
-0.90127236,0.2731905,-0.09393556,0.42458513,0.6839248,-0.3104109,0.31021613,1.7168565,-0.69192654,-1.276241,-2.1128044,0.023926472,-0.06349415,0.09201389,-0.05772909,-1.2190101,-0.62072456,-1.3136616,-1.5026737,-0.024585797,0.0092
0.30597252,0.23600471,-0.6513746,0.59847575,0.80280507,-1.1943951,1.1745412,1.2120442,0.9755131,0.22157063,0.61481243,0.7678973,0.9384102,-0.8082533,-0.0913884,-0.4779037,-0.97296745,-0.7675332,0.29360318,-1.5768852,0.006215
0.2538732,-0.45569023,-0.19381107,-0.9382509,-1.9415013,0.3998134,-0.33155823,0.5844858,-0.5761896,-0.13783509,-0.6457281,-0.85887897,1.3835489,0.93153477,-0.12201612,-0.31951123,-0.1857442,1.5486693,-0.5634328,2.2913947,22.4
0.44721174,0.072624296,0.025451558,0.4741902,0.0045232265,-0.3253201,0.17108671,1.1606661,0.91942084,0.10472547,0.40919304,-0.12905079,0.9069749,-0.007106562,-0.24688712,-1.305526,1.8243148,1.8016592,2.1281176,0.42338252,0.1
0.22464223,0.16584222,-0.8419271,0.5983067,0.9272122,-1.1144376,0.99709696,1.2235879,0.9625448,0.20292743,0.62679106,0.7692674,0.96012497,-0.82380414,-0.19420315,-0.47012547,-0.9753995,-0.5942445,0.3987465,-1.5651569,0.004941
0.6454516,0.08082303,0.26396573,0.38282642,0.97900236,-0.953988,0.51502335,0.14066592,-0.45713106,0.9610556,0.43682912,-1.7155715,-2.116555,0.17456004,-0.051459134,-0.2986006,0.98269504,0.29282945,0.017522477,0.25370222,0.0215
0.987332,0.43020573,-0.43647712,-0.020874284,-0.84541094,1.3151089,-0.33998945,-0.45859617,-0.1820453,0.6794171,0.74913764,-2.1199312,-0.3762527,-0.36883646,-0.21134411,1.4169497,-1.4360597,-0.59473884,-1.9634084,-0.54766554,3.6
